assembly	ident	qlen	queries	tool	hits	recall
GCF_000013425.1	91	2000	42330	Blastn	42330	100.00
GCF_000195955.2	91	2000	66179	Blastn	66175	99.99
GCF_000240185.1	91	2000	85289	Blastn	85289	100.00
GCF_001457635.1	91	2000	31673	Blastn	31673	100.00
GCF_008632635.1	91	2000	59715	Blastn	59715	100.00
GCF_018885085.1	91	2000	61450	Blastn	61450	100.00
GCF_022869705.1	91	2000	43013	Blastn	43013	100.00
GCF_000005845.2	92	250	306644	Blastn	282193	92.03
GCF_000006765.1	92	250	414716	Blastn	382023	92.12
GCF_000006945.2	92	250	327598	Blastn	301376	92.00
GCF_000013425.1	92	250	186585	Blastn	170900	91.59
GCF_000195955.2	92	250	292298	Blastn	267387	91.48
GCF_000240185.1	92	250	376331	Blastn	346257	92.01
GCF_001457635.1	92	250	139821	Blastn	128455	91.87
GCF_008632635.1	92	250	263585	Blastn	241120	91.48
GCF_018885085.1	92	250	270999	Blastn	241301	89.04
GCF_022869705.1	92	250	190295	Blastn	173503	91.18
GCF_000005845.2	92	500	149141	Blastn	148694	99.70
GCF_000006765.1	92	500	201598	Blastn	201016	99.71
GCF_000006945.2	92	500	159306	Blastn	158870	99.73
GCF_000013425.1	92	500	90830	Blastn	90453	99.58
GCF_000195955.2	92	500	142124	Blastn	141204	99.35
GCF_000240185.1	92	500	182715	Blastn	182211	99.72
GCF_001457635.1	92	500	67969	Blastn	67729	99.65
GCF_008632635.1	92	500	128374	Blastn	127859	99.60
GCF_018885085.1	92	500	131384	Blastn	130319	99.19
GCF_022869705.1	92	500	92180	Blastn	91836	99.63
GCF_000005845.2	92	1000	46415	Blastn	46415	100.00
GCF_000006765.1	92	1000	62645	Blastn	62645	100.00
GCF_000006945.2	92	1000	49513	Blastn	49513	100.00
GCF_000013425.1	92	1000	28212	Blastn	28212	100.00
GCF_000195955.2	92	1000	44117	Blastn	44099	99.96
GCF_000240185.1	92	1000	56824	Blastn	56824	100.00
GCF_001457635.1	92	1000	21110	Blastn	21110	100.00
GCF_008632635.1	92	1000	39805	Blastn	39805	100.00
GCF_018885085.1	92	1000	40962	Blastn	40958	99.99
GCF_022869705.1	92	1000	28668	Blastn	28668	100.00
GCF_000005845.2	92	2000	69636	Blastn	69636	100.00
GCF_000006765.1	92	2000	93973	Blastn	93973	100.00
GCF_000006945.2	92	2000	74289	Blastn	74289	100.00
GCF_000013425.1	92	2000	42326	Blastn	42326	100.00
GCF_000195955.2	92	2000	66188	Blastn	66188	100.00
GCF_000240185.1	92	2000	85290	Blastn	85290	100.00
GCF_001457635.1	92	2000	31673	Blastn	31673	100.00
GCF_008632635.1	92	2000	59718	Blastn	59718	100.00
GCF_018885085.1	92	2000	61456	Blastn	61456	100.00
GCF_022869705.1	92	2000	43012	Blastn	43012	100.00
GCF_000005845.2	93	250	309650	Blastn	301691	97.43
GCF_000006765.1	93	250	417014	Blastn	406319	97.44
GCF_000006945.2	93	250	329539	Blastn	320984	97.40
GCF_000013425.1	93	250	188166	Blastn	182774	97.13
GCF_000195955.2	93	250	293972	Blastn	284689	96.84
GCF_000240185.1	93	250	378067	Blastn	368212	97.39
GCF_001457635.1	93	250	140952	Blastn	137173	97.32
GCF_008632635.1	93	250	265056	Blastn	257240	97.05
GCF_018885085.1	93	250	273034	Blastn	259864	95.18
GCF_022869705.1	93	250	191692	Blastn	185636	96.84
GCF_000005845.2	93	500	150181	Blastn	150146	99.98
GCF_000006765.1	93	500	202720	Blastn	202661	99.97
GCF_000006945.2	93	500	160594	Blastn	160561	99.98
GCF_000013425.1	93	500	91030	Blastn	91002	99.97
GCF_000195955.2	93	500	142515	Blastn	142130	99.73
GCF_000240185.1	93	500	183930	Blastn	183888	99.98
GCF_001457635.1	93	500	68270	Blastn	68252	99.97
GCF_008632635.1	93	500	128889	Blastn	128836	99.96
GCF_018885085.1	93	500	132921	Blastn	132644	99.79
GCF_022869705.1	93	500	92725	Blastn	92688	99.96
GCF_000005845.2	93	1000	46417	Blastn	46417	100.00
GCF_000006765.1	93	1000	62646	Blastn	62646	100.00
GCF_000006945.2	93	1000	49518	Blastn	49518	100.00
GCF_000013425.1	93	1000	28216	Blastn	28216	100.00
GCF_000195955.2	93	1000	44115	Blastn	44099	99.96
GCF_000240185.1	93	1000	56826	Blastn	56826	100.00
GCF_001457635.1	93	1000	21109	Blastn	21109	100.00
GCF_008632635.1	93	1000	39803	Blastn	39803	100.00
GCF_018885085.1	93	1000	40960	Blastn	40960	100.00
GCF_022869705.1	93	1000	28669	Blastn	28669	100.00
GCF_000005845.2	93	2000	69635	Blastn	69635	100.00
GCF_000006765.1	93	2000	93975	Blastn	93975	100.00
GCF_000006945.2	93	2000	74292	Blastn	74292	100.00
GCF_000013425.1	93	2000	42329	Blastn	42329	100.00
GCF_000195955.2	93	2000	66182	Blastn	66182	100.00
GCF_000240185.1	93	2000	85285	Blastn	85285	100.00
GCF_001457635.1	93	2000	31673	Blastn	31673	100.00
GCF_008632635.1	93	2000	59719	Blastn	59719	100.00
GCF_018885085.1	93	2000	61456	Blastn	61456	100.00
GCF_022869705.1	93	2000	43010	Blastn	43010	100.00
GCF_000005845.2	94	250	312106	Blastn	310693	99.55
GCF_000006765.1	94	250	420380	Blastn	418382	99.52
GCF_000006945.2	94	250	332553	Blastn	330994	99.53
GCF_000013425.1	94	250	189611	Blastn	188335	99.33
GCF_000195955.2	94	250	296569	Blastn	293457	98.95
GCF_000240185.1	94	250	382113	Blastn	380329	99.53
GCF_001457635.1	94	250	141438	Blastn	140716	99.49
GCF_008632635.1	94	250	267415	Blastn	265644	99.34
GCF_018885085.1	94	250	275611	Blastn	270540	98.16
GCF_022869705.1	94	250	192729	Blastn	191310	99.26
GCF_000005845.2	94	500	150858	Blastn	150854	100.00
GCF_000006765.1	94	500	202912	Blastn	202911	100.00
GCF_000006945.2	94	500	160351	Blastn	160348	100.00
GCF_000013425.1	94	500	91610	Blastn	91605	99.99
GCF_000195955.2	94	500	143043	Blastn	142779	99.82
GCF_000240185.1	94	500	184134	Blastn	184134	100.00
GCF_001457635.1	94	500	68692	Blastn	68692	100.00
GCF_008632635.1	94	500	128961	Blastn	128950	99.99
GCF_018885085.1	94	500	132682	Blastn	132603	99.94
GCF_022869705.1	94	500	93136	Blastn	93132	100.00
GCF_000005845.2	94	1000	46415	Blastn	46415	100.00
GCF_000006765.1	94	1000	62648	Blastn	62648	100.00
GCF_000006945.2	94	1000	49518	Blastn	49518	100.00
GCF_000013425.1	94	1000	28214	Blastn	28214	100.00
GCF_000195955.2	94	1000	44116	Blastn	44109	99.98
GCF_000240185.1	94	1000	56828	Blastn	56828	100.00
GCF_001457635.1	94	1000	21109	Blastn	21109	100.00
GCF_008632635.1	94	1000	39803	Blastn	39803	100.00
GCF_018885085.1	94	1000	40956	Blastn	40955	100.00
GCF_022869705.1	94	1000	28670	Blastn	28670	100.00
GCF_000005845.2	94	2000	69632	Blastn	69632	100.00
GCF_000006765.1	94	2000	93973	Blastn	93973	100.00
GCF_000006945.2	94	2000	74286	Blastn	74286	100.00
GCF_000013425.1	94	2000	42329	Blastn	42329	100.00
GCF_000195955.2	94	2000	66183	Blastn	66183	100.00
GCF_000240185.1	94	2000	85303	Blastn	85303	100.00
GCF_001457635.1	94	2000	31674	Blastn	31674	100.00
GCF_008632635.1	94	2000	59722	Blastn	59722	100.00
GCF_018885085.1	94	2000	61453	Blastn	61453	100.00
GCF_022869705.1	94	2000	43009	Blastn	43009	100.00
GCF_000005845.2	95	250	314483	Blastn	314185	99.91
GCF_000006765.1	95	250	423931	Blastn	423485	99.89
GCF_000006945.2	95	250	336269	Blastn	335972	99.91
GCF_000013425.1	95	250	190760	Blastn	190385	99.80
GCF_000195955.2	95	250	298243	Blastn	296436	99.39
GCF_000240185.1	95	250	385012	Blastn	384698	99.92
GCF_001457635.1	95	250	143448	Blastn	143256	99.87
GCF_008632635.1	95	250	269734	Blastn	269177	99.79
GCF_018885085.1	95	250	277601	Blastn	274774	98.98
GCF_022869705.1	95	250	194207	Blastn	193761	99.77
GCF_000005845.2	95	500	152661	Blastn	152661	100.00
GCF_000006765.1	95	500	205326	Blastn	205326	100.00
GCF_000006945.2	95	500	162833	Blastn	162832	100.00
GCF_000013425.1	95	500	92865	Blastn	92864	100.00
GCF_000195955.2	95	500	144895	Blastn	144602	99.80
GCF_000240185.1	95	500	186745	Blastn	186745	100.00
GCF_001457635.1	95	500	69566	Blastn	69566	100.00
GCF_008632635.1	95	500	130595	Blastn	130593	100.00
GCF_018885085.1	95	500	134470	Blastn	134441	99.98
GCF_022869705.1	95	500	94113	Blastn	94113	100.00
GCF_000005845.2	95	1000	46416	Blastn	46416	100.00
GCF_000006765.1	95	1000	62644	Blastn	62644	100.00
GCF_000006945.2	95	1000	49515	Blastn	49515	100.00
GCF_000013425.1	95	1000	28213	Blastn	28213	100.00
GCF_000195955.2	95	1000	44117	Blastn	44105	99.97
GCF_000240185.1	95	1000	56826	Blastn	56826	100.00
GCF_001457635.1	95	1000	21110	Blastn	21110	100.00
GCF_008632635.1	95	1000	39804	Blastn	39804	100.00
GCF_018885085.1	95	1000	40960	Blastn	40960	100.00
GCF_022869705.1	95	1000	28670	Blastn	28670	100.00
GCF_000005845.2	95	2000	69634	Blastn	69634	100.00
GCF_000006765.1	95	2000	93969	Blastn	93969	100.00
GCF_000006945.2	95	2000	74281	Blastn	74281	100.00
GCF_000013425.1	95	2000	42327	Blastn	42327	100.00
GCF_000195955.2	95	2000	66176	Blastn	66176	100.00
GCF_000240185.1	95	2000	85295	Blastn	85295	100.00
GCF_001457635.1	95	2000	31673	Blastn	31673	100.00
GCF_008632635.1	95	2000	59717	Blastn	59717	100.00
GCF_018885085.1	95	2000	61449	Blastn	61449	100.00
GCF_022869705.1	95	2000	43012	Blastn	43012	100.00
GCF_000005845.2	96	250	318781	Blastn	318764	99.99
GCF_000006765.1	96	250	431809	Blastn	431763	99.99
GCF_000006945.2	96	250	339516	Blastn	339477	99.99
GCF_000013425.1	96	250	194196	Blastn	194132	99.97
GCF_000195955.2	96	250	303386	Blastn	301886	99.51
GCF_000240185.1	96	250	390785	Blastn	390770	100.00
GCF_001457635.1	96	250	145485	Blastn	145468	99.99
GCF_008632635.1	96	250	273868	Blastn	273711	99.94
GCF_018885085.1	96	250	281035	Blastn	279578	99.48
GCF_022869705.1	96	250	196959	Blastn	196890	99.96
GCF_000005845.2	96	500	153681	Blastn	153681	100.00
GCF_000006765.1	96	500	208051	Blastn	208051	100.00
GCF_000006945.2	96	500	163916	Blastn	163915	100.00
GCF_000013425.1	96	500	93415	Blastn	93415	100.00
GCF_000195955.2	96	500	146344	Blastn	146113	99.84
GCF_000240185.1	96	500	188559	Blastn	188559	100.00
GCF_001457635.1	96	500	70086	Blastn	70086	100.00
GCF_008632635.1	96	500	132149	Blastn	132148	100.00
GCF_018885085.1	96	500	135964	Blastn	135947	99.99
GCF_022869705.1	96	500	95123	Blastn	95123	100.00
GCF_000005845.2	96	1000	46417	Blastn	46417	100.00
GCF_000006765.1	96	1000	62645	Blastn	62645	100.00
GCF_000006945.2	96	1000	49517	Blastn	49517	100.00
GCF_000013425.1	96	1000	28212	Blastn	28212	100.00
GCF_000195955.2	96	1000	44115	Blastn	44110	99.99
GCF_000240185.1	96	1000	56825	Blastn	56825	100.00
GCF_001457635.1	96	1000	21109	Blastn	21109	100.00
GCF_008632635.1	96	1000	39804	Blastn	39804	100.00
GCF_018885085.1	96	1000	40958	Blastn	40958	100.00
GCF_022869705.1	96	1000	28669	Blastn	28669	100.00
GCF_000005845.2	96	2000	69631	Blastn	69631	100.00
GCF_000006765.1	96	2000	93974	Blastn	93974	100.00
GCF_000006945.2	96	2000	74285	Blastn	74285	100.00
GCF_000013425.1	96	2000	42329	Blastn	42329	100.00
GCF_000195955.2	96	2000	66180	Blastn	66179	100.00
GCF_000240185.1	96	2000	85293	Blastn	85293	100.00
GCF_001457635.1	96	2000	31672	Blastn	31672	100.00
GCF_008632635.1	96	2000	59717	Blastn	59717	100.00
GCF_018885085.1	96	2000	61456	Blastn	61456	100.00
GCF_022869705.1	96	2000	43012	Blastn	43012	100.00
GCF_000005845.2	97	250	325398	Blastn	325387	100.00
GCF_000006765.1	97	250	439288	Blastn	439279	100.00
GCF_000006945.2	97	250	347486	Blastn	347458	99.99
GCF_000013425.1	97	250	198069	Blastn	198047	99.99
GCF_000195955.2	97	250	309518	Blastn	308115	99.55
GCF_000240185.1	97	250	398676	Blastn	398676	100.00
GCF_001457635.1	97	250	148086	Blastn	148084	100.00
GCF_008632635.1	97	250	279678	Blastn	279570	99.96
GCF_018885085.1	97	250	287252	Blastn	286374	99.69
GCF_022869705.1	97	250	201614	Blastn	201599	99.99
GCF_000005845.2	97	500	156218	Blastn	156217	100.00
GCF_000006765.1	97	500	210083	Blastn	210083	100.00
GCF_000006945.2	97	500	166384	Blastn	166384	100.00
GCF_000013425.1	97	500	95437	Blastn	95437	100.00
GCF_000195955.2	97	500	148368	Blastn	148135	99.84
GCF_000240185.1	97	500	191375	Blastn	191375	100.00
GCF_001457635.1	97	500	70810	Blastn	70810	100.00
GCF_008632635.1	97	500	133847	Blastn	133847	100.00
GCF_018885085.1	97	500	137836	Blastn	137828	99.99
GCF_022869705.1	97	500	96329	Blastn	96329	100.00
GCF_000005845.2	97	1000	46419	Blastn	46419	100.00
GCF_000006765.1	97	1000	62646	Blastn	62646	100.00
GCF_000006945.2	97	1000	49514	Blastn	49514	100.00
GCF_000013425.1	97	1000	28215	Blastn	28215	100.00
GCF_000195955.2	97	1000	44116	Blastn	44111	99.99
GCF_000240185.1	97	1000	56819	Blastn	56819	100.00
GCF_001457635.1	97	1000	21111	Blastn	21111	100.00
GCF_008632635.1	97	1000	39799	Blastn	39799	100.00
GCF_018885085.1	97	1000	40960	Blastn	40960	100.00
GCF_022869705.1	97	1000	28670	Blastn	28670	100.00
GCF_000005845.2	97	2000	69634	Blastn	69634	100.00
GCF_000006765.1	97	2000	93976	Blastn	93976	100.00
GCF_000006945.2	97	2000	74284	Blastn	74284	100.00
GCF_000013425.1	97	2000	42331	Blastn	42331	100.00
GCF_000195955.2	97	2000	66182	Blastn	66182	100.00
GCF_000240185.1	97	2000	85298	Blastn	85298	100.00
GCF_001457635.1	97	2000	31673	Blastn	31673	100.00
GCF_008632635.1	97	2000	59722	Blastn	59722	100.00
GCF_018885085.1	97	2000	61450	Blastn	61450	100.00
GCF_022869705.1	97	2000	43009	Blastn	43009	100.00
GCF_000005845.2	98	250	332184	Blastn	332179	100.00
GCF_000006765.1	98	250	449032	Blastn	449029	100.00
GCF_000006945.2	98	250	354301	Blastn	354282	99.99
GCF_000013425.1	98	250	202102	Blastn	202079	99.99
GCF_000195955.2	98	250	316502	Blastn	315068	99.55
GCF_000240185.1	98	250	406858	Blastn	406857	100.00
GCF_001457635.1	98	250	151202	Blastn	151201	100.00
GCF_008632635.1	98	250	284828	Blastn	284762	99.98
GCF_018885085.1	98	250	293245	Blastn	292599	99.78
GCF_022869705.1	98	250	205424	Blastn	205416	100.00
GCF_000005845.2	98	500	159004	Blastn	159004	100.00
GCF_000006765.1	98	500	214840	Blastn	214840	100.00
GCF_000006945.2	98	500	169895	Blastn	169895	100.00
GCF_000013425.1	98	500	96789	Blastn	96789	100.00
GCF_000195955.2	98	500	151536	Blastn	151322	99.86
GCF_000240185.1	98	500	195115	Blastn	195115	100.00
GCF_001457635.1	98	500	72477	Blastn	72477	100.00
GCF_008632635.1	98	500	136253	Blastn	136253	100.00
GCF_018885085.1	98	500	140038	Blastn	140032	100.00
GCF_022869705.1	98	500	98490	Blastn	98490	100.00
GCF_000005845.2	98	1000	46417	Blastn	46417	100.00
GCF_000006765.1	98	1000	62643	Blastn	62643	100.00
GCF_000006945.2	98	1000	49515	Blastn	49515	100.00
GCF_000013425.1	98	1000	28213	Blastn	28213	100.00
GCF_000195955.2	98	1000	44116	Blastn	44111	99.99
GCF_000240185.1	98	1000	56827	Blastn	56827	100.00
GCF_001457635.1	98	1000	21110	Blastn	21110	100.00
GCF_008632635.1	98	1000	39802	Blastn	39802	100.00
GCF_018885085.1	98	1000	40961	Blastn	40961	100.00
GCF_022869705.1	98	1000	28669	Blastn	28669	100.00
GCF_000005845.2	98	2000	69634	Blastn	69634	100.00
GCF_000006765.1	98	2000	93977	Blastn	93977	100.00
GCF_000006945.2	98	2000	74288	Blastn	74288	100.00
GCF_000013425.1	98	2000	42336	Blastn	42336	100.00
GCF_000195955.2	98	2000	66181	Blastn	66181	100.00
GCF_000240185.1	98	2000	85285	Blastn	85285	100.00
GCF_001457635.1	98	2000	31672	Blastn	31672	100.00
GCF_008632635.1	98	2000	59719	Blastn	59719	100.00
GCF_018885085.1	98	2000	61457	Blastn	61457	100.00
GCF_022869705.1	98	2000	43011	Blastn	43011	100.00
GCF_000005845.2	99	250	350234	Blastn	350230	100.00
GCF_000006765.1	99	250	474048	Blastn	474041	100.00
GCF_000006945.2	99	250	374153	Blastn	374123	99.99
GCF_000013425.1	99	250	213141	Blastn	213126	99.99
GCF_000195955.2	99	250	333553	Blastn	332088	99.56
GCF_000240185.1	99	250	429764	Blastn	429764	100.00
GCF_001457635.1	99	250	159158	Blastn	159158	100.00
GCF_008632635.1	99	250	300880	Blastn	300829	99.98
GCF_018885085.1	99	250	309183	Blastn	308721	99.85
GCF_022869705.1	99	250	216587	Blastn	216583	100.00
GCF_000005845.2	99	500	165544	Blastn	165544	100.00
GCF_000006765.1	99	500	224175	Blastn	224175	100.00
GCF_000006945.2	99	500	177389	Blastn	177389	100.00
GCF_000013425.1	99	500	101105	Blastn	101105	100.00
GCF_000195955.2	99	500	158116	Blastn	157917	99.87
GCF_000240185.1	99	500	203721	Blastn	203721	100.00
GCF_001457635.1	99	500	75665	Blastn	75665	100.00
GCF_008632635.1	99	500	142634	Blastn	142634	100.00
GCF_018885085.1	99	500	146455	Blastn	146451	100.00
GCF_022869705.1	99	500	102822	Blastn	102822	100.00
GCF_000005845.2	99	1000	46417	Blastn	46417	100.00
GCF_000006765.1	99	1000	62644	Blastn	62644	100.00
GCF_000006945.2	99	1000	49515	Blastn	49515	100.00
GCF_000013425.1	99	1000	28215	Blastn	28215	100.00
GCF_000195955.2	99	1000	44116	Blastn	44113	99.99
GCF_000240185.1	99	1000	56825	Blastn	56825	100.00
GCF_001457635.1	99	1000	21112	Blastn	21112	100.00
GCF_008632635.1	99	1000	39802	Blastn	39802	100.00
GCF_018885085.1	99	1000	40959	Blastn	40959	100.00
GCF_022869705.1	99	1000	28669	Blastn	28669	100.00
GCF_000005845.2	99	2000	69633	Blastn	69633	100.00
GCF_000006765.1	99	2000	93976	Blastn	93976	100.00
GCF_000006945.2	99	2000	74285	Blastn	74285	100.00
GCF_000013425.1	99	2000	42329	Blastn	42329	100.00
GCF_000195955.2	99	2000	66179	Blastn	66179	100.00
GCF_000240185.1	99	2000	85290	Blastn	85290	100.00
GCF_001457635.1	99	2000	31671	Blastn	31671	100.00
GCF_008632635.1	99	2000	59719	Blastn	59719	100.00
GCF_018885085.1	99	2000	61456	Blastn	61456	100.00
GCF_022869705.1	99	2000	43011	Blastn	43011	100.00
GCF_000005845.2	100	250	556981	Blastn	556964	100.00
GCF_000006765.1	100	250	751717	Blastn	751713	100.00
GCF_000006945.2	100	250	594141	Blastn	594105	99.99
GCF_000013425.1	100	250	338550	Blastn	338518	99.99
GCF_000195955.2	100	250	529369	Blastn	527024	99.56
GCF_000240185.1	100	250	681794	Blastn	681794	100.00
GCF_001457635.1	100	250	253294	Blastn	253294	100.00
GCF_008632635.1	100	250	477603	Blastn	477555	99.99
GCF_018885085.1	100	250	491479	Blastn	490884	99.88
GCF_022869705.1	100	250	344016	Blastn	344007	100.00
GCF_000005845.2	100	500	278489	Blastn	278489	100.00
GCF_000006765.1	100	500	375856	Blastn	375856	100.00
GCF_000006945.2	100	500	297059	Blastn	297059	100.00
GCF_000013425.1	100	500	169266	Blastn	169266	100.00
GCF_000195955.2	100	500	264677	Blastn	264278	99.85
GCF_000240185.1	100	500	340839	Blastn	340839	100.00
GCF_001457635.1	100	500	126640	Blastn	126640	100.00
GCF_008632635.1	100	500	238784	Blastn	238784	100.00
GCF_018885085.1	100	500	245713	Blastn	245705	100.00
GCF_022869705.1	100	500	172001	Blastn	172001	100.00
GCF_000005845.2	100	1000	46416	Blastn	46416	100.00
GCF_000006765.1	100	1000	62643	Blastn	62643	100.00
GCF_000006945.2	100	1000	49515	Blastn	49515	100.00
GCF_000013425.1	100	1000	28215	Blastn	28215	100.00
GCF_000195955.2	100	1000	44116	Blastn	44107	99.98
GCF_000240185.1	100	1000	56826	Blastn	56826	100.00
GCF_001457635.1	100	1000	21110	Blastn	21110	100.00
GCF_008632635.1	100	1000	39804	Blastn	39804	100.00
GCF_018885085.1	100	1000	40960	Blastn	40960	100.00
GCF_022869705.1	100	1000	28670	Blastn	28670	100.00
GCF_000005845.2	100	2000	69634	Blastn	69634	100.00
GCF_000006765.1	100	2000	93974	Blastn	93974	100.00
GCF_000006945.2	100	2000	74286	Blastn	74286	100.00
GCF_000013425.1	100	2000	42328	Blastn	42328	100.00
GCF_000195955.2	100	2000	66181	Blastn	66181	100.00
GCF_000240185.1	100	2000	85289	Blastn	85289	100.00
GCF_001457635.1	100	2000	31671	Blastn	31671	100.00
GCF_008632635.1	100	2000	59718	Blastn	59718	100.00
GCF_018885085.1	100	2000	61449	Blastn	61449	100.00
GCF_022869705.1	100	2000	43012	Blastn	43012	100.00
