assembly	ident	qlen	queries	tool	hits	recall
GCF_008632635.1	91	500	127167	LexicMap	122612	96.42
GCF_018885085.1	91	500	131190	LexicMap	127664	97.31
GCF_022869705.1	91	500	91788	LexicMap	88444	96.36
GCF_000005845.2	91	1000	46415	LexicMap	46377	99.92
GCF_000006765.1	91	1000	62643	LexicMap	62621	99.96
GCF_000006945.2	91	1000	49517	LexicMap	49477	99.92
GCF_000013425.1	91	1000	28212	LexicMap	28194	99.94
GCF_000195955.2	91	1000	44119	LexicMap	44090	99.93
GCF_000240185.1	91	1000	56821	LexicMap	56792	99.95
GCF_001457635.1	91	1000	21108	LexicMap	21102	99.97
GCF_008632635.1	91	1000	39800	LexicMap	39760	99.90
GCF_018885085.1	91	1000	40958	LexicMap	40941	99.96
GCF_022869705.1	91	1000	28668	LexicMap	28654	99.95
GCF_000005845.2	91	2000	69638	LexicMap	69638	100.00
GCF_000006765.1	91	2000	93974	LexicMap	93974	100.00
GCF_000006945.2	91	2000	74290	LexicMap	74289	100.00
GCF_000013425.1	91	2000	42330	LexicMap	42330	100.00
GCF_000195955.2	91	2000	66179	LexicMap	66179	100.00
GCF_000240185.1	91	2000	85289	LexicMap	85288	100.00
GCF_001457635.1	91	2000	31673	LexicMap	31673	100.00
GCF_008632635.1	91	2000	59715	LexicMap	59715	100.00
GCF_018885085.1	91	2000	61450	LexicMap	61450	100.00
GCF_022869705.1	91	2000	43013	LexicMap	43013	100.00
GCF_000005845.2	92	250	306644	LexicMap	256882	83.77
GCF_000006765.1	92	250	414716	LexicMap	367750	88.68
GCF_000006945.2	92	250	327598	LexicMap	278092	84.89
GCF_000013425.1	92	250	186585	LexicMap	156978	84.13
GCF_000195955.2	92	250	292298	LexicMap	249644	85.41
GCF_000240185.1	92	250	376331	LexicMap	323903	86.07
GCF_001457635.1	92	250	139821	LexicMap	120264	86.01
GCF_008632635.1	92	250	263585	LexicMap	220960	83.83
GCF_018885085.1	92	250	270999	LexicMap	234322	86.47
GCF_022869705.1	92	250	190295	LexicMap	158764	83.43
GCF_000005845.2	92	500	149141	LexicMap	146462	98.20
GCF_000006765.1	92	500	201598	LexicMap	199936	99.18
GCF_000006945.2	92	500	159306	LexicMap	156719	98.38
GCF_000013425.1	92	500	90830	LexicMap	89310	98.33
GCF_000195955.2	92	500	142124	LexicMap	139983	98.49
GCF_000240185.1	92	500	182715	LexicMap	180243	98.65
GCF_001457635.1	92	500	67969	LexicMap	67175	98.83
GCF_008632635.1	92	500	128374	LexicMap	126012	98.16
GCF_018885085.1	92	500	131384	LexicMap	129679	98.70
GCF_022869705.1	92	500	92180	LexicMap	90502	98.18
GCF_000005845.2	92	1000	46415	LexicMap	46406	99.98
GCF_000006765.1	92	1000	62645	LexicMap	62643	100.00
GCF_000006945.2	92	1000	49513	LexicMap	49500	99.97
GCF_000013425.1	92	1000	28212	LexicMap	28207	99.98
GCF_000195955.2	92	1000	44117	LexicMap	44111	99.99
GCF_000240185.1	92	1000	56824	LexicMap	56816	99.99
GCF_001457635.1	92	1000	21110	LexicMap	21110	100.00
GCF_008632635.1	92	1000	39805	LexicMap	39795	99.97
GCF_018885085.1	92	1000	40962	LexicMap	40957	99.99
GCF_022869705.1	92	1000	28668	LexicMap	28664	99.99
GCF_000005845.2	92	2000	69636	LexicMap	69636	100.00
GCF_000006765.1	92	2000	93973	LexicMap	93973	100.00
GCF_000006945.2	92	2000	74289	LexicMap	74289	100.00
GCF_000013425.1	92	2000	42326	LexicMap	42326	100.00
GCF_000195955.2	92	2000	66188	LexicMap	66188	100.00
GCF_000240185.1	92	2000	85290	LexicMap	85289	100.00
GCF_001457635.1	92	2000	31673	LexicMap	31673	100.00
GCF_008632635.1	92	2000	59718	LexicMap	59717	100.00
GCF_018885085.1	92	2000	61456	LexicMap	61456	100.00
GCF_022869705.1	92	2000	43012	LexicMap	43012	100.00
GCF_000005845.2	93	250	309650	LexicMap	276632	89.34
GCF_000006765.1	93	250	417014	LexicMap	389786	93.47
GCF_000006945.2	93	250	329539	LexicMap	297325	90.22
GCF_000013425.1	93	250	188166	LexicMap	168663	89.64
GCF_000195955.2	93	250	293972	LexicMap	266404	90.62
GCF_000240185.1	93	250	378067	LexicMap	344681	91.17
GCF_001457635.1	93	250	140952	LexicMap	128742	91.34
GCF_008632635.1	93	250	265056	LexicMap	236883	89.37
GCF_018885085.1	93	250	273034	LexicMap	249601	91.42
GCF_022869705.1	93	250	191692	LexicMap	170607	89.00
GCF_000005845.2	93	500	150181	LexicMap	148885	99.14
GCF_000006765.1	93	500	202720	LexicMap	202152	99.72
GCF_000006945.2	93	500	160594	LexicMap	159540	99.34
GCF_000013425.1	93	500	91030	LexicMap	90354	99.26
GCF_000195955.2	93	500	142515	LexicMap	141660	99.40
GCF_000240185.1	93	500	183930	LexicMap	182924	99.45
GCF_001457635.1	93	500	68270	LexicMap	68007	99.61
GCF_008632635.1	93	500	128889	LexicMap	127877	99.21
GCF_018885085.1	93	500	132921	LexicMap	132216	99.47
GCF_022869705.1	93	500	92725	LexicMap	92072	99.30
GCF_000005845.2	93	1000	46417	LexicMap	46416	100.00
GCF_000006765.1	93	1000	62646	LexicMap	62646	100.00
GCF_000006945.2	93	1000	49518	LexicMap	49518	100.00
GCF_000013425.1	93	1000	28216	LexicMap	28216	100.00
GCF_000195955.2	93	1000	44115	LexicMap	44114	100.00
GCF_000240185.1	93	1000	56826	LexicMap	56823	99.99
GCF_001457635.1	93	1000	21109	LexicMap	21108	100.00
GCF_008632635.1	93	1000	39803	LexicMap	39802	100.00
GCF_018885085.1	93	1000	40960	LexicMap	40959	100.00
GCF_022869705.1	93	1000	28669	LexicMap	28668	100.00
GCF_000005845.2	93	2000	69635	LexicMap	69635	100.00
GCF_000006765.1	93	2000	93975	LexicMap	93975	100.00
GCF_000006945.2	93	2000	74292	LexicMap	74292	100.00
GCF_000013425.1	93	2000	42329	LexicMap	42329	100.00
GCF_000195955.2	93	2000	66182	LexicMap	66182	100.00
GCF_000240185.1	93	2000	85285	LexicMap	85285	100.00
GCF_001457635.1	93	2000	31673	LexicMap	31673	100.00
GCF_008632635.1	93	2000	59719	LexicMap	59719	100.00
GCF_018885085.1	93	2000	61456	LexicMap	61455	100.00
GCF_022869705.1	93	2000	43010	LexicMap	43010	100.00
GCF_000005845.2	94	250	312106	LexicMap	291594	93.43
GCF_000006765.1	94	250	420380	LexicMap	405664	96.50
GCF_000006945.2	94	250	332553	LexicMap	312943	94.10
GCF_000013425.1	94	250	189611	LexicMap	177467	93.60
GCF_000195955.2	94	250	296569	LexicMap	279946	94.39
GCF_000240185.1	94	250	382113	LexicMap	362688	94.92
GCF_001457635.1	94	250	141438	LexicMap	134069	94.79
GCF_008632635.1	94	250	267415	LexicMap	249992	93.48
GCF_018885085.1	94	250	275611	LexicMap	261610	94.92
GCF_022869705.1	94	250	192729	LexicMap	179362	93.06
GCF_000005845.2	94	500	150858	LexicMap	150318	99.64
GCF_000006765.1	94	500	202912	LexicMap	202663	99.88
GCF_000006945.2	94	500	160351	LexicMap	159914	99.73
GCF_000013425.1	94	500	91610	LexicMap	91339	99.70
GCF_000195955.2	94	500	143043	LexicMap	142694	99.76
GCF_000240185.1	94	500	184134	LexicMap	183733	99.78
GCF_001457635.1	94	500	68692	LexicMap	68574	99.83
GCF_008632635.1	94	500	128961	LexicMap	128570	99.70
GCF_018885085.1	94	500	132682	LexicMap	132410	99.79
GCF_022869705.1	94	500	93136	LexicMap	92837	99.68
GCF_000005845.2	94	1000	46415	LexicMap	46415	100.00
GCF_000006765.1	94	1000	62648	LexicMap	62648	100.00
GCF_000006945.2	94	1000	49518	LexicMap	49518	100.00
GCF_000013425.1	94	1000	28214	LexicMap	28214	100.00
GCF_000195955.2	94	1000	44116	LexicMap	44116	100.00
GCF_000240185.1	94	1000	56828	LexicMap	56828	100.00
GCF_001457635.1	94	1000	21109	LexicMap	21109	100.00
GCF_008632635.1	94	1000	39803	LexicMap	39802	100.00
GCF_018885085.1	94	1000	40956	LexicMap	40956	100.00
GCF_022869705.1	94	1000	28670	LexicMap	28669	100.00
GCF_000005845.2	94	2000	69632	LexicMap	69632	100.00
GCF_000006765.1	94	2000	93973	LexicMap	93973	100.00
GCF_000006945.2	94	2000	74286	LexicMap	74286	100.00
GCF_000013425.1	94	2000	42329	LexicMap	42329	100.00
GCF_000195955.2	94	2000	66183	LexicMap	66183	100.00
GCF_000240185.1	94	2000	85303	LexicMap	85303	100.00
GCF_001457635.1	94	2000	31674	LexicMap	31674	100.00
GCF_008632635.1	94	2000	59722	LexicMap	59722	100.00
GCF_018885085.1	94	2000	61453	LexicMap	61453	100.00
GCF_022869705.1	94	2000	43009	LexicMap	43009	100.00
GCF_000005845.2	95	250	314483	LexicMap	300382	95.52
GCF_000006765.1	95	250	423931	LexicMap	414420	97.76
GCF_000006945.2	95	250	336269	LexicMap	322640	95.95
GCF_000013425.1	95	250	190760	LexicMap	182421	95.63
GCF_000195955.2	95	250	298243	LexicMap	287008	96.23
GCF_000240185.1	95	250	385012	LexicMap	371703	96.54
GCF_001457635.1	95	250	143448	LexicMap	138515	96.56
GCF_008632635.1	95	250	269734	LexicMap	257753	95.56
GCF_018885085.1	95	250	277601	LexicMap	268009	96.54
GCF_022869705.1	95	250	194207	LexicMap	184927	95.22
GCF_000005845.2	95	500	152661	LexicMap	152531	99.91
GCF_000006765.1	95	500	205326	LexicMap	205260	99.97
GCF_000006945.2	95	500	162833	LexicMap	162681	99.91
GCF_000013425.1	95	500	92865	LexicMap	92781	99.91
GCF_000195955.2	95	500	144895	LexicMap	144788	99.93
GCF_000240185.1	95	500	186745	LexicMap	186607	99.93
GCF_001457635.1	95	500	69566	LexicMap	69544	99.97
GCF_008632635.1	95	500	130595	LexicMap	130447	99.89
GCF_018885085.1	95	500	134470	LexicMap	134391	99.94
GCF_022869705.1	95	500	94113	LexicMap	94038	99.92
GCF_000005845.2	95	1000	46416	LexicMap	46416	100.00
GCF_000006765.1	95	1000	62644	LexicMap	62644	100.00
GCF_000006945.2	95	1000	49515	LexicMap	49515	100.00
GCF_000013425.1	95	1000	28213	LexicMap	28213	100.00
GCF_000195955.2	95	1000	44117	LexicMap	44117	100.00
GCF_000240185.1	95	1000	56826	LexicMap	56826	100.00
GCF_001457635.1	95	1000	21110	LexicMap	21110	100.00
GCF_008632635.1	95	1000	39804	LexicMap	39804	100.00
GCF_018885085.1	95	1000	40960	LexicMap	40960	100.00
GCF_022869705.1	95	1000	28670	LexicMap	28670	100.00
GCF_000005845.2	95	2000	69634	LexicMap	69634	100.00
GCF_000006765.1	95	2000	93969	LexicMap	93969	100.00
GCF_000006945.2	95	2000	74281	LexicMap	74281	100.00
GCF_000013425.1	95	2000	42327	LexicMap	42327	100.00
GCF_000195955.2	95	2000	66176	LexicMap	66176	100.00
GCF_000240185.1	95	2000	85295	LexicMap	85295	100.00
GCF_001457635.1	95	2000	31673	LexicMap	31673	100.00
GCF_008632635.1	95	2000	59717	LexicMap	59717	100.00
GCF_018885085.1	95	2000	61449	LexicMap	61449	100.00
GCF_022869705.1	95	2000	43012	LexicMap	43012	100.00
GCF_000005845.2	96	250	318781	LexicMap	311041	97.57
GCF_000006765.1	96	250	431809	LexicMap	427053	98.90
GCF_000006945.2	96	250	339516	LexicMap	332359	97.89
GCF_000013425.1	96	250	194196	LexicMap	189671	97.67
GCF_000195955.2	96	250	303386	LexicMap	297374	98.02
GCF_000240185.1	96	250	390785	LexicMap	383748	98.20
GCF_001457635.1	96	250	145485	LexicMap	142970	98.27
GCF_008632635.1	96	250	273868	LexicMap	267281	97.59
GCF_018885085.1	96	250	281035	LexicMap	275942	98.19
GCF_022869705.1	96	250	196959	LexicMap	192044	97.50
GCF_000005845.2	96	500	153681	LexicMap	153626	99.96
GCF_000006765.1	96	500	208051	LexicMap	208028	99.99
GCF_000006945.2	96	500	163916	LexicMap	163879	99.98
GCF_000013425.1	96	500	93415	LexicMap	93396	99.98
GCF_000195955.2	96	500	146344	LexicMap	146310	99.98
GCF_000240185.1	96	500	188559	LexicMap	188515	99.98
GCF_001457635.1	96	500	70086	LexicMap	70081	99.99
GCF_008632635.1	96	500	132149	LexicMap	132101	99.96
GCF_018885085.1	96	500	135964	LexicMap	135939	99.98
GCF_022869705.1	96	500	95123	LexicMap	95102	99.98
GCF_000005845.2	96	1000	46417	LexicMap	46417	100.00
GCF_000006765.1	96	1000	62645	LexicMap	62645	100.00
GCF_000006945.2	96	1000	49517	LexicMap	49517	100.00
GCF_000013425.1	96	1000	28212	LexicMap	28212	100.00
GCF_000195955.2	96	1000	44115	LexicMap	44115	100.00
GCF_000240185.1	96	1000	56825	LexicMap	56825	100.00
GCF_001457635.1	96	1000	21109	LexicMap	21109	100.00
GCF_008632635.1	96	1000	39804	LexicMap	39804	100.00
GCF_018885085.1	96	1000	40958	LexicMap	40958	100.00
GCF_022869705.1	96	1000	28669	LexicMap	28669	100.00
GCF_000005845.2	96	2000	69631	LexicMap	69631	100.00
GCF_000006765.1	96	2000	93974	LexicMap	93974	100.00
GCF_000006945.2	96	2000	74285	LexicMap	74285	100.00
GCF_000013425.1	96	2000	42329	LexicMap	42329	100.00
GCF_000195955.2	96	2000	66180	LexicMap	66180	100.00
GCF_000240185.1	96	2000	85293	LexicMap	85293	100.00
GCF_001457635.1	96	2000	31672	LexicMap	31672	100.00
GCF_008632635.1	96	2000	59717	LexicMap	59717	100.00
GCF_018885085.1	96	2000	61456	LexicMap	61456	100.00
GCF_022869705.1	96	2000	43012	LexicMap	43012	100.00
GCF_000005845.2	97	250	325398	LexicMap	321639	98.84
GCF_000006765.1	97	250	439288	LexicMap	437059	99.49
GCF_000006945.2	97	250	347486	LexicMap	343973	98.99
GCF_000013425.1	97	250	198069	LexicMap	195972	98.94
GCF_000195955.2	97	250	309518	LexicMap	306552	99.04
GCF_000240185.1	97	250	398676	LexicMap	395358	99.17
GCF_001457635.1	97	250	148086	LexicMap	146995	99.26
GCF_008632635.1	97	250	279678	LexicMap	276581	98.89
GCF_018885085.1	97	250	287252	LexicMap	284703	99.11
GCF_022869705.1	97	250	201614	LexicMap	199312	98.86
GCF_000005845.2	97	500	156218	LexicMap	156208	99.99
GCF_000006765.1	97	500	210083	LexicMap	210082	100.00
GCF_000006945.2	97	500	166384	LexicMap	166378	100.00
GCF_000013425.1	97	500	95437	LexicMap	95433	100.00
GCF_000195955.2	97	500	148368	LexicMap	148362	100.00
GCF_000240185.1	97	500	191375	LexicMap	191363	99.99
GCF_001457635.1	97	500	70810	LexicMap	70810	100.00
GCF_008632635.1	97	500	133847	LexicMap	133841	100.00
GCF_018885085.1	97	500	137836	LexicMap	137829	99.99
GCF_022869705.1	97	500	96329	LexicMap	96328	100.00
GCF_000005845.2	97	1000	46419	LexicMap	46419	100.00
GCF_000006765.1	97	1000	62646	LexicMap	62646	100.00
GCF_000006945.2	97	1000	49514	LexicMap	49514	100.00
GCF_000013425.1	97	1000	28215	LexicMap	28215	100.00
GCF_000195955.2	97	1000	44116	LexicMap	44116	100.00
GCF_000240185.1	97	1000	56819	LexicMap	56819	100.00
GCF_001457635.1	97	1000	21111	LexicMap	21111	100.00
GCF_008632635.1	97	1000	39799	LexicMap	39799	100.00
GCF_018885085.1	97	1000	40960	LexicMap	40960	100.00
GCF_022869705.1	97	1000	28670	LexicMap	28670	100.00
GCF_000005845.2	97	2000	69634	LexicMap	69634	100.00
GCF_000006765.1	97	2000	93976	LexicMap	93976	100.00
GCF_000006945.2	97	2000	74284	LexicMap	74284	100.00
GCF_000013425.1	97	2000	42331	LexicMap	42331	100.00
GCF_000195955.2	97	2000	66182	LexicMap	66182	100.00
GCF_000240185.1	97	2000	85298	LexicMap	85298	100.00
GCF_001457635.1	97	2000	31673	LexicMap	31673	100.00
GCF_008632635.1	97	2000	59722	LexicMap	59722	100.00
GCF_018885085.1	97	2000	61450	LexicMap	61450	100.00
GCF_022869705.1	97	2000	43009	LexicMap	43009	100.00
GCF_000005845.2	98	250	332184	LexicMap	330188	99.40
GCF_000006765.1	98	250	449032	LexicMap	447839	99.73
GCF_000006945.2	98	250	354301	LexicMap	352395	99.46
GCF_000013425.1	98	250	202102	LexicMap	201023	99.47
GCF_000195955.2	98	250	316502	LexicMap	314891	99.49
GCF_000240185.1	98	250	406858	LexicMap	405009	99.55
GCF_001457635.1	98	250	151202	LexicMap	150614	99.61
GCF_008632635.1	98	250	284828	LexicMap	283074	99.38
GCF_018885085.1	98	250	293245	LexicMap	291880	99.53
GCF_022869705.1	98	250	205424	LexicMap	204177	99.39
GCF_000005845.2	98	500	159004	LexicMap	159002	100.00
GCF_000006765.1	98	500	214840	LexicMap	214840	100.00
GCF_000006945.2	98	500	169895	LexicMap	169893	100.00
GCF_000013425.1	98	500	96789	LexicMap	96789	100.00
GCF_000195955.2	98	500	151536	LexicMap	151534	100.00
GCF_000240185.1	98	500	195115	LexicMap	195113	100.00
GCF_001457635.1	98	500	72477	LexicMap	72477	100.00
GCF_008632635.1	98	500	136253	LexicMap	136252	100.00
GCF_018885085.1	98	500	140038	LexicMap	140037	100.00
GCF_022869705.1	98	500	98490	LexicMap	98490	100.00
GCF_000005845.2	98	1000	46417	LexicMap	46417	100.00
GCF_000006765.1	98	1000	62643	LexicMap	62643	100.00
GCF_000006945.2	98	1000	49515	LexicMap	49515	100.00
GCF_000013425.1	98	1000	28213	LexicMap	28213	100.00
GCF_000195955.2	98	1000	44116	LexicMap	44116	100.00
GCF_000240185.1	98	1000	56827	LexicMap	56827	100.00
GCF_001457635.1	98	1000	21110	LexicMap	21110	100.00
GCF_008632635.1	98	1000	39802	LexicMap	39802	100.00
GCF_018885085.1	98	1000	40961	LexicMap	40961	100.00
GCF_022869705.1	98	1000	28669	LexicMap	28669	100.00
GCF_000005845.2	98	2000	69634	LexicMap	69634	100.00
GCF_000006765.1	98	2000	93977	LexicMap	93977	100.00
GCF_000006945.2	98	2000	74288	LexicMap	74288	100.00
GCF_000013425.1	98	2000	42336	LexicMap	42336	100.00
GCF_000195955.2	98	2000	66181	LexicMap	66181	100.00
GCF_000240185.1	98	2000	85285	LexicMap	85285	100.00
GCF_001457635.1	98	2000	31672	LexicMap	31672	100.00
GCF_008632635.1	98	2000	59719	LexicMap	59719	100.00
GCF_018885085.1	98	2000	61457	LexicMap	61457	100.00
GCF_022869705.1	98	2000	43011	LexicMap	43011	100.00
GCF_000005845.2	99	250	350234	LexicMap	349655	99.83
GCF_000006765.1	99	250	474048	LexicMap	473695	99.93
GCF_000006945.2	99	250	374153	LexicMap	373601	99.85
GCF_000013425.1	99	250	213141	LexicMap	212877	99.88
GCF_000195955.2	99	250	333553	LexicMap	333083	99.86
GCF_000240185.1	99	250	429764	LexicMap	429294	99.89
GCF_001457635.1	99	250	159158	LexicMap	159018	99.91
GCF_008632635.1	99	250	300880	LexicMap	300405	99.84
GCF_018885085.1	99	250	309183	LexicMap	308745	99.86
GCF_022869705.1	99	250	216587	LexicMap	216265	99.85
GCF_000005845.2	99	500	165544	LexicMap	165544	100.00
GCF_000006765.1	99	500	224175	LexicMap	224175	100.00
GCF_000006945.2	99	500	177389	LexicMap	177389	100.00
GCF_000013425.1	99	500	101105	LexicMap	101105	100.00
GCF_000195955.2	99	500	158116	LexicMap	158115	100.00
GCF_000240185.1	99	500	203721	LexicMap	203721	100.00
GCF_001457635.1	99	500	75665	LexicMap	75665	100.00
GCF_008632635.1	99	500	142634	LexicMap	142634	100.00
GCF_018885085.1	99	500	146455	LexicMap	146455	100.00
GCF_022869705.1	99	500	102822	LexicMap	102822	100.00
GCF_000005845.2	99	1000	46417	LexicMap	46417	100.00
GCF_000006765.1	99	1000	62644	LexicMap	62644	100.00
GCF_000006945.2	99	1000	49515	LexicMap	49515	100.00
GCF_000013425.1	99	1000	28215	LexicMap	28215	100.00
GCF_000195955.2	99	1000	44116	LexicMap	44116	100.00
GCF_000240185.1	99	1000	56825	LexicMap	56825	100.00
GCF_001457635.1	99	1000	21112	LexicMap	21112	100.00
GCF_008632635.1	99	1000	39802	LexicMap	39802	100.00
GCF_018885085.1	99	1000	40959	LexicMap	40959	100.00
GCF_022869705.1	99	1000	28669	LexicMap	28669	100.00
GCF_000005845.2	99	2000	69633	LexicMap	69633	100.00
GCF_000006765.1	99	2000	93976	LexicMap	93976	100.00
GCF_000006945.2	99	2000	74285	LexicMap	74285	100.00
GCF_000013425.1	99	2000	42329	LexicMap	42329	100.00
GCF_000195955.2	99	2000	66179	LexicMap	66179	100.00
GCF_000240185.1	99	2000	85290	LexicMap	85290	100.00
GCF_001457635.1	99	2000	31671	LexicMap	31671	100.00
GCF_008632635.1	99	2000	59719	LexicMap	59719	100.00
GCF_018885085.1	99	2000	61456	LexicMap	61456	100.00
GCF_022869705.1	99	2000	43011	LexicMap	43011	100.00
GCF_000005845.2	100	250	556981	LexicMap	556950	99.99
GCF_000006765.1	100	250	751717	LexicMap	751676	99.99
GCF_000006945.2	100	250	594141	LexicMap	594086	99.99
GCF_000013425.1	100	250	338550	LexicMap	338527	99.99
GCF_000195955.2	100	250	529369	LexicMap	529333	99.99
GCF_000240185.1	100	250	681794	LexicMap	681741	99.99
GCF_001457635.1	100	250	253294	LexicMap	253276	99.99
GCF_008632635.1	100	250	477603	LexicMap	477559	99.99
GCF_018885085.1	100	250	491479	LexicMap	491417	99.99
GCF_022869705.1	100	250	344016	LexicMap	343969	99.99
GCF_000005845.2	100	500	278489	LexicMap	278489	100.00
GCF_000006765.1	100	500	375856	LexicMap	375856	100.00
GCF_000006945.2	100	500	297059	LexicMap	297059	100.00
GCF_000013425.1	100	500	169266	LexicMap	169266	100.00
GCF_000195955.2	100	500	264677	LexicMap	264677	100.00
GCF_000240185.1	100	500	340839	LexicMap	340839	100.00
GCF_001457635.1	100	500	126640	LexicMap	126640	100.00
GCF_008632635.1	100	500	238784	LexicMap	238784	100.00
GCF_018885085.1	100	500	245713	LexicMap	245713	100.00
GCF_022869705.1	100	500	172001	LexicMap	172001	100.00
GCF_000005845.2	100	1000	46416	LexicMap	46416	100.00
GCF_000006765.1	100	1000	62643	LexicMap	62643	100.00
GCF_000006945.2	100	1000	49515	LexicMap	49515	100.00
GCF_000013425.1	100	1000	28215	LexicMap	28215	100.00
GCF_000195955.2	100	1000	44116	LexicMap	44116	100.00
GCF_000240185.1	100	1000	56826	LexicMap	56826	100.00
GCF_001457635.1	100	1000	21110	LexicMap	21110	100.00
GCF_008632635.1	100	1000	39804	LexicMap	39804	100.00
GCF_018885085.1	100	1000	40960	LexicMap	40960	100.00
GCF_022869705.1	100	1000	28670	LexicMap	28670	100.00
GCF_000005845.2	100	2000	69634	LexicMap	69634	100.00
GCF_000006765.1	100	2000	93974	LexicMap	93974	100.00
GCF_000006945.2	100	2000	74286	LexicMap	74286	100.00
GCF_000013425.1	100	2000	42328	LexicMap	42328	100.00
GCF_000195955.2	100	2000	66181	LexicMap	66181	100.00
GCF_000240185.1	100	2000	85289	LexicMap	85289	100.00
GCF_001457635.1	100	2000	31671	LexicMap	31671	100.00
GCF_008632635.1	100	2000	59718	LexicMap	59718	100.00
GCF_018885085.1	100	2000	61449	LexicMap	61449	100.00
GCF_022869705.1	100	2000	43012	LexicMap	43012	100.00
