assembly	ident	qlen	queries	tool	hits	recall
GCF_000013425.1	91	2000	42330	minimap2	42330	100.00
GCF_000195955.2	91	2000	66179	minimap2	66179	100.00
GCF_000240185.1	91	2000	85289	minimap2	85289	100.00
GCF_001457635.1	91	2000	31673	minimap2	31673	100.00
GCF_008632635.1	91	2000	59715	minimap2	59715	100.00
GCF_018885085.1	91	2000	61450	minimap2	61450	100.00
GCF_022869705.1	91	2000	43013	minimap2	43013	100.00
GCF_000005845.2	92	250	306644	minimap2	303839	99.09
GCF_000006765.1	92	250	414716	minimap2	410913	99.08
GCF_000006945.2	92	250	327598	minimap2	324592	99.08
GCF_000013425.1	92	250	186585	minimap2	184924	99.11
GCF_000195955.2	92	250	292298	minimap2	289434	99.02
GCF_000240185.1	92	250	376331	minimap2	372931	99.10
GCF_001457635.1	92	250	139821	minimap2	138373	98.96
GCF_008632635.1	92	250	263585	minimap2	260653	98.89
GCF_018885085.1	92	250	270999	minimap2	268795	99.19
GCF_022869705.1	92	250	190295	minimap2	188743	99.18
GCF_000005845.2	92	500	149141	minimap2	149141	100.00
GCF_000006765.1	92	500	201598	minimap2	201597	100.00
GCF_000006945.2	92	500	159306	minimap2	159306	100.00
GCF_000013425.1	92	500	90830	minimap2	90830	100.00
GCF_000195955.2	92	500	142124	minimap2	142124	100.00
GCF_000240185.1	92	500	182715	minimap2	182715	100.00
GCF_001457635.1	92	500	67969	minimap2	67950	99.97
GCF_008632635.1	92	500	128374	minimap2	128235	99.89
GCF_018885085.1	92	500	131384	minimap2	131384	100.00
GCF_022869705.1	92	500	92180	minimap2	92180	100.00
GCF_000005845.2	92	1000	46415	minimap2	46415	100.00
GCF_000006765.1	92	1000	62645	minimap2	62645	100.00
GCF_000006945.2	92	1000	49513	minimap2	49513	100.00
GCF_000013425.1	92	1000	28212	minimap2	28212	100.00
GCF_000195955.2	92	1000	44117	minimap2	44117	100.00
GCF_000240185.1	92	1000	56824	minimap2	56824	100.00
GCF_001457635.1	92	1000	21110	minimap2	21110	100.00
GCF_008632635.1	92	1000	39805	minimap2	39804	100.00
GCF_018885085.1	92	1000	40962	minimap2	40962	100.00
GCF_022869705.1	92	1000	28668	minimap2	28668	100.00
GCF_000005845.2	92	2000	69636	minimap2	69636	100.00
GCF_000006765.1	92	2000	93973	minimap2	93973	100.00
GCF_000006945.2	92	2000	74289	minimap2	74289	100.00
GCF_000013425.1	92	2000	42326	minimap2	42326	100.00
GCF_000195955.2	92	2000	66188	minimap2	66188	100.00
GCF_000240185.1	92	2000	85290	minimap2	85290	100.00
GCF_001457635.1	92	2000	31673	minimap2	31673	100.00
GCF_008632635.1	92	2000	59718	minimap2	59718	100.00
GCF_018885085.1	92	2000	61456	minimap2	61456	100.00
GCF_022869705.1	92	2000	43012	minimap2	43012	100.00
GCF_000005845.2	93	250	309650	minimap2	309336	99.90
GCF_000006765.1	93	250	417014	minimap2	416594	99.90
GCF_000006945.2	93	250	329539	minimap2	329229	99.91
GCF_000013425.1	93	250	188166	minimap2	187991	99.91
GCF_000195955.2	93	250	293972	minimap2	293667	99.90
GCF_000240185.1	93	250	378067	minimap2	377717	99.91
GCF_001457635.1	93	250	140952	minimap2	140682	99.81
GCF_008632635.1	93	250	265056	minimap2	264200	99.68
GCF_018885085.1	93	250	273034	minimap2	272761	99.90
GCF_022869705.1	93	250	191692	minimap2	191537	99.92
GCF_000005845.2	93	500	150181	minimap2	150181	100.00
GCF_000006765.1	93	500	202720	minimap2	202720	100.00
GCF_000006945.2	93	500	160594	minimap2	160594	100.00
GCF_000013425.1	93	500	91030	minimap2	91030	100.00
GCF_000195955.2	93	500	142515	minimap2	142515	100.00
GCF_000240185.1	93	500	183930	minimap2	183930	100.00
GCF_001457635.1	93	500	68270	minimap2	68249	99.97
GCF_008632635.1	93	500	128889	minimap2	128793	99.93
GCF_018885085.1	93	500	132921	minimap2	132921	100.00
GCF_022869705.1	93	500	92725	minimap2	92725	100.00
GCF_000005845.2	93	1000	46417	minimap2	46417	100.00
GCF_000006765.1	93	1000	62646	minimap2	62646	100.00
GCF_000006945.2	93	1000	49518	minimap2	49518	100.00
GCF_000013425.1	93	1000	28216	minimap2	28216	100.00
GCF_000195955.2	93	1000	44115	minimap2	44115	100.00
GCF_000240185.1	93	1000	56826	minimap2	56826	100.00
GCF_001457635.1	93	1000	21109	minimap2	21109	100.00
GCF_008632635.1	93	1000	39803	minimap2	39803	100.00
GCF_018885085.1	93	1000	40960	minimap2	40960	100.00
GCF_022869705.1	93	1000	28669	minimap2	28669	100.00
GCF_000005845.2	93	2000	69635	minimap2	69635	100.00
GCF_000006765.1	93	2000	93975	minimap2	93975	100.00
GCF_000006945.2	93	2000	74292	minimap2	74292	100.00
GCF_000013425.1	93	2000	42329	minimap2	42329	100.00
GCF_000195955.2	93	2000	66182	minimap2	66182	100.00
GCF_000240185.1	93	2000	85285	minimap2	85285	100.00
GCF_001457635.1	93	2000	31673	minimap2	31673	100.00
GCF_008632635.1	93	2000	59719	minimap2	59719	100.00
GCF_018885085.1	93	2000	61456	minimap2	61456	100.00
GCF_022869705.1	93	2000	43010	minimap2	43010	100.00
GCF_000005845.2	94	250	312106	minimap2	312092	100.00
GCF_000006765.1	94	250	420380	minimap2	420361	100.00
GCF_000006945.2	94	250	332553	minimap2	332544	100.00
GCF_000013425.1	94	250	189611	minimap2	189597	99.99
GCF_000195955.2	94	250	296569	minimap2	296563	100.00
GCF_000240185.1	94	250	382113	minimap2	382099	100.00
GCF_001457635.1	94	250	141438	minimap2	141328	99.92
GCF_008632635.1	94	250	267415	minimap2	266879	99.80
GCF_018885085.1	94	250	275611	minimap2	275602	100.00
GCF_022869705.1	94	250	192729	minimap2	192717	99.99
GCF_000005845.2	94	500	150858	minimap2	150858	100.00
GCF_000006765.1	94	500	202912	minimap2	202912	100.00
GCF_000006945.2	94	500	160351	minimap2	160351	100.00
GCF_000013425.1	94	500	91610	minimap2	91610	100.00
GCF_000195955.2	94	500	143043	minimap2	143043	100.00
GCF_000240185.1	94	500	184134	minimap2	184134	100.00
GCF_001457635.1	94	500	68692	minimap2	68681	99.98
GCF_008632635.1	94	500	128961	minimap2	128873	99.93
GCF_018885085.1	94	500	132682	minimap2	132682	100.00
GCF_022869705.1	94	500	93136	minimap2	93136	100.00
GCF_000005845.2	94	1000	46415	minimap2	46415	100.00
GCF_000006765.1	94	1000	62648	minimap2	62648	100.00
GCF_000006945.2	94	1000	49518	minimap2	49518	100.00
GCF_000013425.1	94	1000	28214	minimap2	28214	100.00
GCF_000195955.2	94	1000	44116	minimap2	44116	100.00
GCF_000240185.1	94	1000	56828	minimap2	56828	100.00
GCF_001457635.1	94	1000	21109	minimap2	21109	100.00
GCF_008632635.1	94	1000	39803	minimap2	39803	100.00
GCF_018885085.1	94	1000	40956	minimap2	40956	100.00
GCF_022869705.1	94	1000	28670	minimap2	28670	100.00
GCF_000005845.2	94	2000	69632	minimap2	69632	100.00
GCF_000006765.1	94	2000	93973	minimap2	93973	100.00
GCF_000006945.2	94	2000	74286	minimap2	74286	100.00
GCF_000013425.1	94	2000	42329	minimap2	42329	100.00
GCF_000195955.2	94	2000	66183	minimap2	66183	100.00
GCF_000240185.1	94	2000	85303	minimap2	85303	100.00
GCF_001457635.1	94	2000	31674	minimap2	31674	100.00
GCF_008632635.1	94	2000	59722	minimap2	59722	100.00
GCF_018885085.1	94	2000	61453	minimap2	61453	100.00
GCF_022869705.1	94	2000	43009	minimap2	43009	100.00
GCF_000005845.2	95	250	314483	minimap2	314483	100.00
GCF_000006765.1	95	250	423931	minimap2	423931	100.00
GCF_000006945.2	95	250	336269	minimap2	336267	100.00
GCF_000013425.1	95	250	190760	minimap2	190755	100.00
GCF_000195955.2	95	250	298243	minimap2	298243	100.00
GCF_000240185.1	95	250	385012	minimap2	385009	100.00
GCF_001457635.1	95	250	143448	minimap2	143368	99.94
GCF_008632635.1	95	250	269734	minimap2	269262	99.83
GCF_018885085.1	95	250	277601	minimap2	277598	100.00
GCF_022869705.1	95	250	194207	minimap2	194205	100.00
GCF_000005845.2	95	500	152661	minimap2	152661	100.00
GCF_000006765.1	95	500	205326	minimap2	205326	100.00
GCF_000006945.2	95	500	162833	minimap2	162833	100.00
GCF_000013425.1	95	500	92865	minimap2	92865	100.00
GCF_000195955.2	95	500	144895	minimap2	144895	100.00
GCF_000240185.1	95	500	186745	minimap2	186745	100.00
GCF_001457635.1	95	500	69566	minimap2	69555	99.98
GCF_008632635.1	95	500	130595	minimap2	130545	99.96
GCF_018885085.1	95	500	134470	minimap2	134470	100.00
GCF_022869705.1	95	500	94113	minimap2	94113	100.00
GCF_000005845.2	95	1000	46416	minimap2	46416	100.00
GCF_000006765.1	95	1000	62644	minimap2	62644	100.00
GCF_000006945.2	95	1000	49515	minimap2	49515	100.00
GCF_000013425.1	95	1000	28213	minimap2	28213	100.00
GCF_000195955.2	95	1000	44117	minimap2	44117	100.00
GCF_000240185.1	95	1000	56826	minimap2	56826	100.00
GCF_001457635.1	95	1000	21110	minimap2	21110	100.00
GCF_008632635.1	95	1000	39804	minimap2	39804	100.00
GCF_018885085.1	95	1000	40960	minimap2	40960	100.00
GCF_022869705.1	95	1000	28670	minimap2	28670	100.00
GCF_000005845.2	95	2000	69634	minimap2	69634	100.00
GCF_000006765.1	95	2000	93969	minimap2	93969	100.00
GCF_000006945.2	95	2000	74281	minimap2	74281	100.00
GCF_000013425.1	95	2000	42327	minimap2	42327	100.00
GCF_000195955.2	95	2000	66176	minimap2	66176	100.00
GCF_000240185.1	95	2000	85295	minimap2	85295	100.00
GCF_001457635.1	95	2000	31673	minimap2	31673	100.00
GCF_008632635.1	95	2000	59717	minimap2	59717	100.00
GCF_018885085.1	95	2000	61449	minimap2	61449	100.00
GCF_022869705.1	95	2000	43012	minimap2	43012	100.00
GCF_000005845.2	96	250	318781	minimap2	318781	100.00
GCF_000006765.1	96	250	431809	minimap2	431809	100.00
GCF_000006945.2	96	250	339516	minimap2	339516	100.00
GCF_000013425.1	96	250	194196	minimap2	194195	100.00
GCF_000195955.2	96	250	303386	minimap2	303386	100.00
GCF_000240185.1	96	250	390785	minimap2	390785	100.00
GCF_001457635.1	96	250	145485	minimap2	145428	99.96
GCF_008632635.1	96	250	273868	minimap2	273456	99.85
GCF_018885085.1	96	250	281035	minimap2	281025	100.00
GCF_022869705.1	96	250	196959	minimap2	196959	100.00
GCF_000005845.2	96	500	153681	minimap2	153681	100.00
GCF_000006765.1	96	500	208051	minimap2	208051	100.00
GCF_000006945.2	96	500	163916	minimap2	163916	100.00
GCF_000013425.1	96	500	93415	minimap2	93415	100.00
GCF_000195955.2	96	500	146344	minimap2	146344	100.00
GCF_000240185.1	96	500	188559	minimap2	188559	100.00
GCF_001457635.1	96	500	70086	minimap2	70078	99.99
GCF_008632635.1	96	500	132149	minimap2	132110	99.97
GCF_018885085.1	96	500	135964	minimap2	135964	100.00
GCF_022869705.1	96	500	95123	minimap2	95123	100.00
GCF_000005845.2	96	1000	46417	minimap2	46417	100.00
GCF_000006765.1	96	1000	62645	minimap2	62645	100.00
GCF_000006945.2	96	1000	49517	minimap2	49517	100.00
GCF_000013425.1	96	1000	28212	minimap2	28212	100.00
GCF_000195955.2	96	1000	44115	minimap2	44115	100.00
GCF_000240185.1	96	1000	56825	minimap2	56825	100.00
GCF_001457635.1	96	1000	21109	minimap2	21109	100.00
GCF_008632635.1	96	1000	39804	minimap2	39804	100.00
GCF_018885085.1	96	1000	40958	minimap2	40958	100.00
GCF_022869705.1	96	1000	28669	minimap2	28669	100.00
GCF_000005845.2	96	2000	69631	minimap2	69631	100.00
GCF_000006765.1	96	2000	93974	minimap2	93974	100.00
GCF_000006945.2	96	2000	74285	minimap2	74285	100.00
GCF_000013425.1	96	2000	42329	minimap2	42329	100.00
GCF_000195955.2	96	2000	66180	minimap2	66180	100.00
GCF_000240185.1	96	2000	85293	minimap2	85293	100.00
GCF_001457635.1	96	2000	31672	minimap2	31672	100.00
GCF_008632635.1	96	2000	59717	minimap2	59717	100.00
GCF_018885085.1	96	2000	61456	minimap2	61456	100.00
GCF_022869705.1	96	2000	43012	minimap2	43012	100.00
GCF_000005845.2	97	250	325398	minimap2	325398	100.00
GCF_000006765.1	97	250	439288	minimap2	439288	100.00
GCF_000006945.2	97	250	347486	minimap2	347486	100.00
GCF_000013425.1	97	250	198069	minimap2	198069	100.00
GCF_000195955.2	97	250	309518	minimap2	309518	100.00
GCF_000240185.1	97	250	398676	minimap2	398676	100.00
GCF_001457635.1	97	250	148086	minimap2	148036	99.97
GCF_008632635.1	97	250	279678	minimap2	279365	99.89
GCF_018885085.1	97	250	287252	minimap2	287249	100.00
GCF_022869705.1	97	250	201614	minimap2	201614	100.00
GCF_000005845.2	97	500	156218	minimap2	156218	100.00
GCF_000006765.1	97	500	210083	minimap2	210083	100.00
GCF_000006945.2	97	500	166384	minimap2	166384	100.00
GCF_000013425.1	97	500	95437	minimap2	95437	100.00
GCF_000195955.2	97	500	148368	minimap2	148368	100.00
GCF_000240185.1	97	500	191375	minimap2	191375	100.00
GCF_001457635.1	97	500	70810	minimap2	70800	99.99
GCF_008632635.1	97	500	133847	minimap2	133827	99.99
GCF_018885085.1	97	500	137836	minimap2	137836	100.00
GCF_022869705.1	97	500	96329	minimap2	96329	100.00
GCF_000005845.2	97	1000	46419	minimap2	46419	100.00
GCF_000006765.1	97	1000	62646	minimap2	62646	100.00
GCF_000006945.2	97	1000	49514	minimap2	49514	100.00
GCF_000013425.1	97	1000	28215	minimap2	28215	100.00
GCF_000195955.2	97	1000	44116	minimap2	44116	100.00
GCF_000240185.1	97	1000	56819	minimap2	56819	100.00
GCF_001457635.1	97	1000	21111	minimap2	21111	100.00
GCF_008632635.1	97	1000	39799	minimap2	39799	100.00
GCF_018885085.1	97	1000	40960	minimap2	40960	100.00
GCF_022869705.1	97	1000	28670	minimap2	28670	100.00
GCF_000005845.2	97	2000	69634	minimap2	69634	100.00
GCF_000006765.1	97	2000	93976	minimap2	93976	100.00
GCF_000006945.2	97	2000	74284	minimap2	74284	100.00
GCF_000013425.1	97	2000	42331	minimap2	42331	100.00
GCF_000195955.2	97	2000	66182	minimap2	66182	100.00
GCF_000240185.1	97	2000	85298	minimap2	85298	100.00
GCF_001457635.1	97	2000	31673	minimap2	31673	100.00
GCF_008632635.1	97	2000	59722	minimap2	59722	100.00
GCF_018885085.1	97	2000	61450	minimap2	61450	100.00
GCF_022869705.1	97	2000	43009	minimap2	43009	100.00
GCF_000005845.2	98	250	332184	minimap2	332184	100.00
GCF_000006765.1	98	250	449032	minimap2	449032	100.00
GCF_000006945.2	98	250	354301	minimap2	354301	100.00
GCF_000013425.1	98	250	202102	minimap2	202102	100.00
GCF_000195955.2	98	250	316502	minimap2	316502	100.00
GCF_000240185.1	98	250	406858	minimap2	406858	100.00
GCF_001457635.1	98	250	151202	minimap2	151157	99.97
GCF_008632635.1	98	250	284828	minimap2	284512	99.89
GCF_018885085.1	98	250	293245	minimap2	293241	100.00
GCF_022869705.1	98	250	205424	minimap2	205424	100.00
GCF_000005845.2	98	500	159004	minimap2	159004	100.00
GCF_000006765.1	98	500	214840	minimap2	214840	100.00
GCF_000006945.2	98	500	169895	minimap2	169895	100.00
GCF_000013425.1	98	500	96789	minimap2	96789	100.00
GCF_000195955.2	98	500	151536	minimap2	151536	100.00
GCF_000240185.1	98	500	195115	minimap2	195115	100.00
GCF_001457635.1	98	500	72477	minimap2	72460	99.98
GCF_008632635.1	98	500	136253	minimap2	136243	99.99
GCF_018885085.1	98	500	140038	minimap2	140038	100.00
GCF_022869705.1	98	500	98490	minimap2	98490	100.00
GCF_000005845.2	98	1000	46417	minimap2	46417	100.00
GCF_000006765.1	98	1000	62643	minimap2	62643	100.00
GCF_000006945.2	98	1000	49515	minimap2	49515	100.00
GCF_000013425.1	98	1000	28213	minimap2	28213	100.00
GCF_000195955.2	98	1000	44116	minimap2	44116	100.00
GCF_000240185.1	98	1000	56827	minimap2	56827	100.00
GCF_001457635.1	98	1000	21110	minimap2	21110	100.00
GCF_008632635.1	98	1000	39802	minimap2	39802	100.00
GCF_018885085.1	98	1000	40961	minimap2	40961	100.00
GCF_022869705.1	98	1000	28669	minimap2	28669	100.00
GCF_000005845.2	98	2000	69634	minimap2	69634	100.00
GCF_000006765.1	98	2000	93977	minimap2	93977	100.00
GCF_000006945.2	98	2000	74288	minimap2	74288	100.00
GCF_000013425.1	98	2000	42336	minimap2	42336	100.00
GCF_000195955.2	98	2000	66181	minimap2	66181	100.00
GCF_000240185.1	98	2000	85285	minimap2	85285	100.00
GCF_001457635.1	98	2000	31672	minimap2	31672	100.00
GCF_008632635.1	98	2000	59719	minimap2	59719	100.00
GCF_018885085.1	98	2000	61457	minimap2	61457	100.00
GCF_022869705.1	98	2000	43011	minimap2	43011	100.00
GCF_000005845.2	99	250	350234	minimap2	350234	100.00
GCF_000006765.1	99	250	474048	minimap2	474048	100.00
GCF_000006945.2	99	250	374153	minimap2	374153	100.00
GCF_000013425.1	99	250	213141	minimap2	213141	100.00
GCF_000195955.2	99	250	333553	minimap2	333553	100.00
GCF_000240185.1	99	250	429764	minimap2	429764	100.00
GCF_001457635.1	99	250	159158	minimap2	159100	99.96
GCF_008632635.1	99	250	300880	minimap2	300604	99.91
GCF_018885085.1	99	250	309183	minimap2	309179	100.00
GCF_022869705.1	99	250	216587	minimap2	216587	100.00
GCF_000005845.2	99	500	165544	minimap2	165544	100.00
GCF_000006765.1	99	500	224175	minimap2	224175	100.00
GCF_000006945.2	99	500	177389	minimap2	177389	100.00
GCF_000013425.1	99	500	101105	minimap2	101105	100.00
GCF_000195955.2	99	500	158116	minimap2	158116	100.00
GCF_000240185.1	99	500	203721	minimap2	203721	100.00
GCF_001457635.1	99	500	75665	minimap2	75655	99.99
GCF_008632635.1	99	500	142634	minimap2	142630	100.00
GCF_018885085.1	99	500	146455	minimap2	146455	100.00
GCF_022869705.1	99	500	102822	minimap2	102822	100.00
GCF_000005845.2	99	1000	46417	minimap2	46417	100.00
GCF_000006765.1	99	1000	62644	minimap2	62644	100.00
GCF_000006945.2	99	1000	49515	minimap2	49515	100.00
GCF_000013425.1	99	1000	28215	minimap2	28215	100.00
GCF_000195955.2	99	1000	44116	minimap2	44116	100.00
GCF_000240185.1	99	1000	56825	minimap2	56825	100.00
GCF_001457635.1	99	1000	21112	minimap2	21112	100.00
GCF_008632635.1	99	1000	39802	minimap2	39802	100.00
GCF_018885085.1	99	1000	40959	minimap2	40959	100.00
GCF_022869705.1	99	1000	28669	minimap2	28669	100.00
GCF_000005845.2	99	2000	69633	minimap2	69633	100.00
GCF_000006765.1	99	2000	93976	minimap2	93976	100.00
GCF_000006945.2	99	2000	74285	minimap2	74285	100.00
GCF_000013425.1	99	2000	42329	minimap2	42329	100.00
GCF_000195955.2	99	2000	66179	minimap2	66179	100.00
GCF_000240185.1	99	2000	85290	minimap2	85290	100.00
GCF_001457635.1	99	2000	31671	minimap2	31671	100.00
GCF_008632635.1	99	2000	59719	minimap2	59719	100.00
GCF_018885085.1	99	2000	61456	minimap2	61456	100.00
GCF_022869705.1	99	2000	43011	minimap2	43011	100.00
GCF_000005845.2	100	250	556981	minimap2	556981	100.00
GCF_000006765.1	100	250	751717	minimap2	751717	100.00
GCF_000006945.2	100	250	594141	minimap2	594141	100.00
GCF_000013425.1	100	250	338550	minimap2	338550	100.00
GCF_000195955.2	100	250	529369	minimap2	529369	100.00
GCF_000240185.1	100	250	681794	minimap2	681794	100.00
GCF_001457635.1	100	250	253294	minimap2	253213	99.97
GCF_008632635.1	100	250	477603	minimap2	477273	99.93
GCF_018885085.1	100	250	491479	minimap2	491472	100.00
GCF_022869705.1	100	250	344016	minimap2	344016	100.00
GCF_000005845.2	100	500	278489	minimap2	278489	100.00
GCF_000006765.1	100	500	375856	minimap2	375856	100.00
GCF_000006945.2	100	500	297059	minimap2	297059	100.00
GCF_000013425.1	100	500	169266	minimap2	169266	100.00
GCF_000195955.2	100	500	264677	minimap2	264677	100.00
GCF_000240185.1	100	500	340839	minimap2	340839	100.00
GCF_001457635.1	100	500	126640	minimap2	126624	99.99
GCF_008632635.1	100	500	238784	minimap2	238781	100.00
GCF_018885085.1	100	500	245713	minimap2	245713	100.00
GCF_022869705.1	100	500	172001	minimap2	172001	100.00
GCF_000005845.2	100	1000	46416	minimap2	46416	100.00
GCF_000006765.1	100	1000	62643	minimap2	62643	100.00
GCF_000006945.2	100	1000	49515	minimap2	49515	100.00
GCF_000013425.1	100	1000	28215	minimap2	28215	100.00
GCF_000195955.2	100	1000	44116	minimap2	44116	100.00
GCF_000240185.1	100	1000	56826	minimap2	56826	100.00
GCF_001457635.1	100	1000	21110	minimap2	21110	100.00
GCF_008632635.1	100	1000	39804	minimap2	39804	100.00
GCF_018885085.1	100	1000	40960	minimap2	40960	100.00
GCF_022869705.1	100	1000	28670	minimap2	28670	100.00
GCF_000005845.2	100	2000	69634	minimap2	69634	100.00
GCF_000006765.1	100	2000	93974	minimap2	93974	100.00
GCF_000006945.2	100	2000	74286	minimap2	74286	100.00
GCF_000013425.1	100	2000	42328	minimap2	42328	100.00
GCF_000195955.2	100	2000	66181	minimap2	66181	100.00
GCF_000240185.1	100	2000	85289	minimap2	85289	100.00
GCF_001457635.1	100	2000	31671	minimap2	31671	100.00
GCF_008632635.1	100	2000	59718	minimap2	59718	100.00
GCF_018885085.1	100	2000	61449	minimap2	61449	100.00
GCF_022869705.1	100	2000	43012	minimap2	43012	100.00
