assembly	ident	qlen	queries	tool	hits	recall
GCF_022869705.1	90	1000	28667	MMseqs2	28646	99.9267
GCF_000005845.2	90	2000	69634	MMseqs2	69597	99.9469
GCF_000006765.1	90	2000	93975	MMseqs2	93911	99.9319
GCF_000006945.2	90	2000	74283	MMseqs2	74198	99.8856
GCF_000013425.1	90	2000	42328	MMseqs2	42249	99.8134
GCF_000195955.2	90	2000	66182	MMseqs2	66089	99.8595
GCF_000240185.1	90	2000	85293	MMseqs2	85197	99.8874
GCF_001457635.1	90	2000	31672	MMseqs2	31643	99.9084
GCF_008632635.1	90	2000	59721	MMseqs2	59595	99.7890
GCF_018885085.1	90	2000	61454	MMseqs2	61070	99.3751
GCF_022869705.1	90	2000	43014	MMseqs2	42991	99.9465
GCF_000005845.2	91	250	305255	MMseqs2	304291	99.6842
GCF_000006765.1	91	250	411906	MMseqs2	410305	99.6113
GCF_000006945.2	91	250	325897	MMseqs2	324499	99.5710
GCF_000013425.1	91	250	185343	MMseqs2	184160	99.3617
GCF_000195955.2	91	250	290636	MMseqs2	287491	98.9179
GCF_000240185.1	91	250	373886	MMseqs2	372428	99.6100
GCF_001457635.1	91	250	138799	MMseqs2	137839	99.3084
GCF_008632635.1	91	250	261363	MMseqs2	259754	99.3844
GCF_018885085.1	91	250	269253	MMseqs2	265899	98.7543
GCF_022869705.1	91	250	187998	MMseqs2	187393	99.6782
GCF_000005845.2	91	500	148568	MMseqs2	148438	99.9125
GCF_000006765.1	91	500	201156	MMseqs2	200914	99.8797
GCF_000006945.2	91	500	158269	MMseqs2	157985	99.8206
GCF_000013425.1	91	500	90350	MMseqs2	90046	99.6635
GCF_000195955.2	91	500	141395	MMseqs2	140869	99.6280
GCF_000240185.1	91	500	181919	MMseqs2	181600	99.8246
GCF_001457635.1	91	500	67582	MMseqs2	67379	99.6996
GCF_008632635.1	91	500	127167	MMseqs2	126706	99.6375
GCF_018885085.1	91	500	131190	MMseqs2	130150	99.2073
GCF_022869705.1	91	500	91788	MMseqs2	91679	99.8812
GCF_000005845.2	91	1000	46415	MMseqs2	46394	99.9548
GCF_000006765.1	91	1000	62643	MMseqs2	62585	99.9074
GCF_000006945.2	91	1000	49517	MMseqs2	49435	99.8344
GCF_000013425.1	91	1000	28212	MMseqs2	28142	99.7519
GCF_000195955.2	91	1000	44119	MMseqs2	44024	99.7847
GCF_000240185.1	91	1000	56821	MMseqs2	56745	99.8662
GCF_001457635.1	91	1000	21108	MMseqs2	21063	99.7868
GCF_008632635.1	91	1000	39800	MMseqs2	39677	99.6910
GCF_018885085.1	91	1000	40958	MMseqs2	40668	99.2920
GCF_022869705.1	91	1000	28668	MMseqs2	28653	99.9477
GCF_000005845.2	91	2000	69638	MMseqs2	69603	99.9497
GCF_000006765.1	91	2000	93974	MMseqs2	93923	99.9457
GCF_000006945.2	91	2000	74290	MMseqs2	74208	99.8896
GCF_000013425.1	91	2000	42330	MMseqs2	42239	99.7850
GCF_000195955.2	91	2000	66179	MMseqs2	66096	99.8746
GCF_000240185.1	91	2000	85289	MMseqs2	85184	99.8769
GCF_001457635.1	91	2000	31673	MMseqs2	31642	99.9021
GCF_008632635.1	91	2000	59715	MMseqs2	59596	99.8007
GCF_018885085.1	91	2000	61450	MMseqs2	61104	99.4369
GCF_022869705.1	91	2000	43013	MMseqs2	43001	99.9721
GCF_000005845.2	92	250	306644	MMseqs2	306206	99.8572
GCF_000006765.1	92	250	414716	MMseqs2	413945	99.8141
GCF_000006945.2	92	250	327598	MMseqs2	326732	99.7357
GCF_000013425.1	92	250	186585	MMseqs2	185713	99.5327
GCF_000195955.2	92	250	292298	MMseqs2	290131	99.2586
GCF_000240185.1	92	250	376331	MMseqs2	375510	99.7818
GCF_001457635.1	92	250	139821	MMseqs2	139142	99.5144
GCF_008632635.1	92	250	263585	MMseqs2	262379	99.5425
GCF_018885085.1	92	250	270999	MMseqs2	268217	98.9734
GCF_022869705.1	92	250	190295	MMseqs2	190000	99.8450
GCF_000005845.2	92	500	149141	MMseqs2	149035	99.9289
GCF_000006765.1	92	500	201598	MMseqs2	201360	99.8819
GCF_000006945.2	92	500	159306	MMseqs2	159003	99.8098
GCF_000013425.1	92	500	90830	MMseqs2	90547	99.6884
GCF_000195955.2	92	500	142124	MMseqs2	141661	99.6742
GCF_000240185.1	92	500	182715	MMseqs2	182448	99.8539
GCF_001457635.1	92	500	67969	MMseqs2	67753	99.6822
GCF_008632635.1	92	500	128374	MMseqs2	127853	99.5942
GCF_018885085.1	92	500	131384	MMseqs2	130415	99.2625
GCF_022869705.1	92	500	92180	MMseqs2	92076	99.8872
GCF_000005845.2	92	1000	46415	MMseqs2	46390	99.9461
GCF_000006765.1	92	1000	62645	MMseqs2	62605	99.9361
GCF_000006945.2	92	1000	49513	MMseqs2	49433	99.8384
GCF_000013425.1	92	1000	28212	MMseqs2	28164	99.8299
GCF_000195955.2	92	1000	44117	MMseqs2	44032	99.8073
GCF_000240185.1	92	1000	56824	MMseqs2	56753	99.8751
GCF_001457635.1	92	1000	21110	MMseqs2	21075	99.8342
GCF_008632635.1	92	1000	39805	MMseqs2	39693	99.7186
GCF_018885085.1	92	1000	40962	MMseqs2	40703	99.3677
GCF_022869705.1	92	1000	28668	MMseqs2	28658	99.9651
GCF_000005845.2	92	2000	69636	MMseqs2	69613	99.9670
GCF_000006765.1	92	2000	93973	MMseqs2	93937	99.9617
GCF_000006945.2	92	2000	74289	MMseqs2	74186	99.8614
GCF_000013425.1	92	2000	42326	MMseqs2	42248	99.8157
GCF_000195955.2	92	2000	66188	MMseqs2	66110	99.8822
GCF_000240185.1	92	2000	85290	MMseqs2	85175	99.8652
GCF_001457635.1	92	2000	31673	MMseqs2	31629	99.8611
GCF_008632635.1	92	2000	59718	MMseqs2	59607	99.8141
GCF_018885085.1	92	2000	61456	MMseqs2	61104	99.4272
GCF_022869705.1	92	2000	43012	MMseqs2	42996	99.9628
GCF_000005845.2	93	250	309650	MMseqs2	309302	99.8876
GCF_000006765.1	93	250	417014	MMseqs2	416433	99.8607
GCF_000006945.2	93	250	329539	MMseqs2	328850	99.7909
GCF_000013425.1	93	250	188166	MMseqs2	187384	99.5844
GCF_000195955.2	93	250	293972	MMseqs2	292240	99.4108
GCF_000240185.1	93	250	378067	MMseqs2	377407	99.8254
GCF_001457635.1	93	250	140952	MMseqs2	140311	99.5452
GCF_008632635.1	93	250	265056	MMseqs2	263945	99.5808
GCF_018885085.1	93	250	273034	MMseqs2	270405	99.0371
GCF_022869705.1	93	250	191692	MMseqs2	191428	99.8623
GCF_000005845.2	93	500	150181	MMseqs2	150060	99.9194
GCF_000006765.1	93	500	202720	MMseqs2	202544	99.9132
GCF_000006945.2	93	500	160594	MMseqs2	160313	99.8250
GCF_000013425.1	93	500	91030	MMseqs2	90741	99.6825
GCF_000195955.2	93	500	142515	MMseqs2	142104	99.7116
GCF_000240185.1	93	500	183930	MMseqs2	183671	99.8592
GCF_001457635.1	93	500	68270	MMseqs2	68056	99.6865
GCF_008632635.1	93	500	128889	MMseqs2	128441	99.6524
GCF_018885085.1	93	500	132921	MMseqs2	131958	99.2755
GCF_022869705.1	93	500	92725	MMseqs2	92649	99.9180
GCF_000005845.2	93	1000	46417	MMseqs2	46392	99.9461
GCF_000006765.1	93	1000	62646	MMseqs2	62604	99.9330
GCF_000006945.2	93	1000	49518	MMseqs2	49443	99.8485
GCF_000013425.1	93	1000	28216	MMseqs2	28160	99.8015
GCF_000195955.2	93	1000	44115	MMseqs2	44036	99.8209
GCF_000240185.1	93	1000	56826	MMseqs2	56765	99.8927
GCF_001457635.1	93	1000	21109	MMseqs2	21079	99.8579
GCF_008632635.1	93	1000	39803	MMseqs2	39703	99.7488
GCF_018885085.1	93	1000	40960	MMseqs2	40695	99.3530
GCF_022869705.1	93	1000	28669	MMseqs2	28657	99.9581
GCF_000005845.2	93	2000	69635	MMseqs2	69605	99.9569
GCF_000006765.1	93	2000	93975	MMseqs2	93931	99.9532
GCF_000006945.2	93	2000	74292	MMseqs2	74205	99.8829
GCF_000013425.1	93	2000	42329	MMseqs2	42255	99.8252
GCF_000195955.2	93	2000	66182	MMseqs2	66129	99.9199
GCF_000240185.1	93	2000	85285	MMseqs2	85185	99.8827
GCF_001457635.1	93	2000	31673	MMseqs2	31639	99.8927
GCF_008632635.1	93	2000	59719	MMseqs2	59630	99.8510
GCF_018885085.1	93	2000	61456	MMseqs2	61123	99.4581
GCF_022869705.1	93	2000	43010	MMseqs2	42992	99.9581
GCF_000005845.2	94	250	312106	MMseqs2	311803	99.9029
GCF_000006765.1	94	250	420380	MMseqs2	419906	99.8872
GCF_000006945.2	94	250	332553	MMseqs2	331926	99.8115
GCF_000013425.1	94	250	189611	MMseqs2	188866	99.6071
GCF_000195955.2	94	250	296569	MMseqs2	294935	99.4490
GCF_000240185.1	94	250	382113	MMseqs2	381537	99.8493
GCF_001457635.1	94	250	141438	MMseqs2	140818	99.5616
GCF_008632635.1	94	250	267415	MMseqs2	266409	99.6238
GCF_018885085.1	94	250	275611	MMseqs2	273108	99.0918
GCF_022869705.1	94	250	192729	MMseqs2	192487	99.8744
GCF_000005845.2	94	500	150858	MMseqs2	150775	99.9450
GCF_000006765.1	94	500	202912	MMseqs2	202754	99.9221
GCF_000006945.2	94	500	160351	MMseqs2	160091	99.8379
GCF_000013425.1	94	500	91610	MMseqs2	91335	99.6998
GCF_000195955.2	94	500	143043	MMseqs2	142677	99.7441
GCF_000240185.1	94	500	184134	MMseqs2	183889	99.8669
GCF_001457635.1	94	500	68692	MMseqs2	68531	99.7656
GCF_008632635.1	94	500	128961	MMseqs2	128526	99.6627
GCF_018885085.1	94	500	132682	MMseqs2	131749	99.2968
GCF_022869705.1	94	500	93136	MMseqs2	93062	99.9205
GCF_000005845.2	94	1000	46415	MMseqs2	46397	99.9612
GCF_000006765.1	94	1000	62648	MMseqs2	62623	99.9601
GCF_000006945.2	94	1000	49518	MMseqs2	49458	99.8788
GCF_000013425.1	94	1000	28214	MMseqs2	28153	99.7838
GCF_000195955.2	94	1000	44116	MMseqs2	44058	99.8685
GCF_000240185.1	94	1000	56828	MMseqs2	56762	99.8839
GCF_001457635.1	94	1000	21109	MMseqs2	21073	99.8295
GCF_008632635.1	94	1000	39803	MMseqs2	39715	99.7789
GCF_018885085.1	94	1000	40956	MMseqs2	40715	99.4116
GCF_022869705.1	94	1000	28670	MMseqs2	28656	99.9512
GCF_000005845.2	94	2000	69632	MMseqs2	69614	99.9741
GCF_000006765.1	94	2000	93973	MMseqs2	93943	99.9681
GCF_000006945.2	94	2000	74286	MMseqs2	74206	99.8923
GCF_000013425.1	94	2000	42329	MMseqs2	42269	99.8583
GCF_000195955.2	94	2000	66183	MMseqs2	66126	99.9139
GCF_000240185.1	94	2000	85303	MMseqs2	85215	99.8968
GCF_001457635.1	94	2000	31674	MMseqs2	31643	99.9021
GCF_008632635.1	94	2000	59722	MMseqs2	59629	99.8443
GCF_018885085.1	94	2000	61453	MMseqs2	61118	99.4549
GCF_022869705.1	94	2000	43009	MMseqs2	43005	99.9907
GCF_000005845.2	95	250	314483	MMseqs2	314235	99.9211
GCF_000006765.1	95	250	423931	MMseqs2	423426	99.8809
GCF_000006945.2	95	250	336269	MMseqs2	335644	99.8141
GCF_000013425.1	95	250	190760	MMseqs2	190045	99.6252
GCF_000195955.2	95	250	298243	MMseqs2	296885	99.5447
GCF_000240185.1	95	250	385012	MMseqs2	384403	99.8418
GCF_001457635.1	95	250	143448	MMseqs2	142869	99.5964
GCF_008632635.1	95	250	269734	MMseqs2	268699	99.6163
GCF_018885085.1	95	250	277601	MMseqs2	275128	99.1092
GCF_022869705.1	95	250	194207	MMseqs2	194001	99.8939
GCF_000005845.2	95	500	152661	MMseqs2	152584	99.9496
GCF_000006765.1	95	500	205326	MMseqs2	205179	99.9284
GCF_000006945.2	95	500	162833	MMseqs2	162600	99.8569
GCF_000013425.1	95	500	92865	MMseqs2	92636	99.7534
GCF_000195955.2	95	500	144895	MMseqs2	144568	99.7743
GCF_000240185.1	95	500	186745	MMseqs2	186477	99.8565
GCF_001457635.1	95	500	69566	MMseqs2	69404	99.7671
GCF_008632635.1	95	500	130595	MMseqs2	130172	99.6761
GCF_018885085.1	95	500	134470	MMseqs2	133595	99.3493
GCF_022869705.1	95	500	94113	MMseqs2	94043	99.9256
GCF_000005845.2	95	1000	46416	MMseqs2	46398	99.9612
GCF_000006765.1	95	1000	62644	MMseqs2	62617	99.9569
GCF_000006945.2	95	1000	49515	MMseqs2	49450	99.8687
GCF_000013425.1	95	1000	28213	MMseqs2	28160	99.8121
GCF_000195955.2	95	1000	44117	MMseqs2	44067	99.8867
GCF_000240185.1	95	1000	56826	MMseqs2	56770	99.9015
GCF_001457635.1	95	1000	21110	MMseqs2	21076	99.8389
GCF_008632635.1	95	1000	39804	MMseqs2	39728	99.8091
GCF_018885085.1	95	1000	40960	MMseqs2	40742	99.4678
GCF_022869705.1	95	1000	28670	MMseqs2	28665	99.9826
GCF_000005845.2	95	2000	69634	MMseqs2	69617	99.9756
GCF_000006765.1	95	2000	93969	MMseqs2	93940	99.9691
GCF_000006945.2	95	2000	74281	MMseqs2	74193	99.8815
GCF_000013425.1	95	2000	42327	MMseqs2	42268	99.8606
GCF_000195955.2	95	2000	66176	MMseqs2	66133	99.9350
GCF_000240185.1	95	2000	85295	MMseqs2	85229	99.9226
GCF_001457635.1	95	2000	31673	MMseqs2	31652	99.9337
GCF_008632635.1	95	2000	59717	MMseqs2	59634	99.8610
GCF_018885085.1	95	2000	61449	MMseqs2	61134	99.4874
GCF_022869705.1	95	2000	43012	MMseqs2	43004	99.9814
GCF_000005845.2	96	250	318781	MMseqs2	318562	99.9313
GCF_000006765.1	96	250	431809	MMseqs2	431405	99.9064
GCF_000006945.2	96	250	339516	MMseqs2	338955	99.8348
GCF_000013425.1	96	250	194196	MMseqs2	193526	99.6550
GCF_000195955.2	96	250	303386	MMseqs2	302147	99.5916
GCF_000240185.1	96	250	390785	MMseqs2	390232	99.8585
GCF_001457635.1	96	250	145485	MMseqs2	144941	99.6261
GCF_008632635.1	96	250	273868	MMseqs2	272904	99.6480
GCF_018885085.1	96	250	281035	MMseqs2	278707	99.1716
GCF_022869705.1	96	250	196959	MMseqs2	196772	99.9051
GCF_000005845.2	96	500	153681	MMseqs2	153610	99.9538
GCF_000006765.1	96	500	208051	MMseqs2	207928	99.9409
GCF_000006945.2	96	500	163916	MMseqs2	163682	99.8572
GCF_000013425.1	96	500	93415	MMseqs2	93171	99.7388
GCF_000195955.2	96	500	146344	MMseqs2	146002	99.7663
GCF_000240185.1	96	500	188559	MMseqs2	188346	99.8870
GCF_001457635.1	96	500	70086	MMseqs2	69942	99.7945
GCF_008632635.1	96	500	132149	MMseqs2	131729	99.6822
GCF_018885085.1	96	500	135964	MMseqs2	135132	99.3881
GCF_022869705.1	96	500	95123	MMseqs2	95068	99.9422
GCF_000005845.2	96	1000	46417	MMseqs2	46407	99.9785
GCF_000006765.1	96	1000	62645	MMseqs2	62626	99.9697
GCF_000006945.2	96	1000	49517	MMseqs2	49464	99.8930
GCF_000013425.1	96	1000	28212	MMseqs2	28176	99.8724
GCF_000195955.2	96	1000	44115	MMseqs2	44078	99.9161
GCF_000240185.1	96	1000	56825	MMseqs2	56766	99.8962
GCF_001457635.1	96	1000	21109	MMseqs2	21081	99.8674
GCF_008632635.1	96	1000	39804	MMseqs2	39744	99.8493
GCF_018885085.1	96	1000	40958	MMseqs2	40708	99.3896
GCF_022869705.1	96	1000	28669	MMseqs2	28664	99.9826
GCF_000005845.2	96	2000	69631	MMseqs2	69622	99.9871
GCF_000006765.1	96	2000	93974	MMseqs2	93957	99.9819
GCF_000006945.2	96	2000	74285	MMseqs2	74225	99.9192
GCF_000013425.1	96	2000	42329	MMseqs2	42254	99.8228
GCF_000195955.2	96	2000	66180	MMseqs2	66150	99.9547
GCF_000240185.1	96	2000	85293	MMseqs2	85232	99.9285
GCF_001457635.1	96	2000	31672	MMseqs2	31644	99.9116
GCF_008632635.1	96	2000	59717	MMseqs2	59632	99.8577
GCF_018885085.1	96	2000	61456	MMseqs2	61172	99.5379
GCF_022869705.1	96	2000	43012	MMseqs2	43005	99.9837
GCF_000005845.2	97	250	325398	MMseqs2	325207	99.9413
GCF_000006765.1	97	250	439288	MMseqs2	438945	99.9219
GCF_000006945.2	97	250	347486	MMseqs2	346895	99.8299
GCF_000013425.1	97	250	198069	MMseqs2	197410	99.6673
GCF_000195955.2	97	250	309518	MMseqs2	308387	99.6346
GCF_000240185.1	97	250	398676	MMseqs2	398152	99.8686
GCF_001457635.1	97	250	148086	MMseqs2	147557	99.6428
GCF_008632635.1	97	250	279678	MMseqs2	278781	99.6793
GCF_018885085.1	97	250	287252	MMseqs2	284893	99.1788
GCF_022869705.1	97	250	201614	MMseqs2	201462	99.9246
GCF_000005845.2	97	500	156218	MMseqs2	156151	99.9571
GCF_000006765.1	97	500	210083	MMseqs2	209987	99.9543
GCF_000006945.2	97	500	166384	MMseqs2	166168	99.8702
GCF_000013425.1	97	500	95437	MMseqs2	95243	99.7967
GCF_000195955.2	97	500	148368	MMseqs2	148044	99.7816
GCF_000240185.1	97	500	191375	MMseqs2	191197	99.9070
GCF_001457635.1	97	500	70810	MMseqs2	70667	99.7981
GCF_008632635.1	97	500	133847	MMseqs2	133493	99.7355
GCF_018885085.1	97	500	137836	MMseqs2	137064	99.4399
GCF_022869705.1	97	500	96329	MMseqs2	96278	99.9471
GCF_000005845.2	97	1000	46419	MMseqs2	46407	99.9741
GCF_000006765.1	97	1000	62646	MMseqs2	62633	99.9792
GCF_000006945.2	97	1000	49514	MMseqs2	49444	99.8586
GCF_000013425.1	97	1000	28215	MMseqs2	28166	99.8263
GCF_000195955.2	97	1000	44116	MMseqs2	44072	99.9003
GCF_000240185.1	97	1000	56819	MMseqs2	56772	99.9173
GCF_001457635.1	97	1000	21111	MMseqs2	21082	99.8626
GCF_008632635.1	97	1000	39799	MMseqs2	39724	99.8116
GCF_018885085.1	97	1000	40960	MMseqs2	40736	99.4531
GCF_022869705.1	97	1000	28670	MMseqs2	28665	99.9826
GCF_000005845.2	97	2000	69634	MMseqs2	69627	99.9899
GCF_000006765.1	97	2000	93976	MMseqs2	93967	99.9904
GCF_000006945.2	97	2000	74284	MMseqs2	74218	99.9112
GCF_000013425.1	97	2000	42331	MMseqs2	42279	99.8772
GCF_000195955.2	97	2000	66182	MMseqs2	66150	99.9516
GCF_000240185.1	97	2000	85298	MMseqs2	85225	99.9144
GCF_001457635.1	97	2000	31673	MMseqs2	31651	99.9305
GCF_008632635.1	97	2000	59722	MMseqs2	59663	99.9012
GCF_018885085.1	97	2000	61450	MMseqs2	61151	99.5134
GCF_022869705.1	97	2000	43009	MMseqs2	43009	100.0000
GCF_000005845.2	98	250	332184	MMseqs2	332013	99.9485
GCF_000006765.1	98	250	449032	MMseqs2	448731	99.9330
GCF_000006945.2	98	250	354301	MMseqs2	353758	99.8467
GCF_000013425.1	98	250	202102	MMseqs2	201482	99.6932
GCF_000195955.2	98	250	316502	MMseqs2	315421	99.6585
GCF_000240185.1	98	250	406858	MMseqs2	406377	99.8818
GCF_001457635.1	98	250	151202	MMseqs2	150702	99.6693
GCF_008632635.1	98	250	284828	MMseqs2	283897	99.6731
GCF_018885085.1	98	250	293245	MMseqs2	290985	99.2293
GCF_022869705.1	98	250	205424	MMseqs2	205287	99.9333
GCF_000005845.2	98	500	159004	MMseqs2	158959	99.9717
GCF_000006765.1	98	500	214840	MMseqs2	214731	99.9493
GCF_000006945.2	98	500	169895	MMseqs2	169666	99.8652
GCF_000013425.1	98	500	96789	MMseqs2	96598	99.8027
GCF_000195955.2	98	500	151536	MMseqs2	151207	99.7829
GCF_000240185.1	98	500	195115	MMseqs2	194915	99.8975
GCF_001457635.1	98	500	72477	MMseqs2	72343	99.8151
GCF_008632635.1	98	500	136253	MMseqs2	135915	99.7519
GCF_018885085.1	98	500	140038	MMseqs2	139227	99.4209
GCF_022869705.1	98	500	98490	MMseqs2	98443	99.9523
GCF_000005845.2	98	1000	46417	MMseqs2	46412	99.9892
GCF_000006765.1	98	1000	62643	MMseqs2	62634	99.9856
GCF_000006945.2	98	1000	49515	MMseqs2	49470	99.9091
GCF_000013425.1	98	1000	28213	MMseqs2	28170	99.8476
GCF_000195955.2	98	1000	44116	MMseqs2	44080	99.9184
GCF_000240185.1	98	1000	56827	MMseqs2	56788	99.9314
GCF_001457635.1	98	1000	21110	MMseqs2	21096	99.9337
GCF_008632635.1	98	1000	39802	MMseqs2	39751	99.8719
GCF_018885085.1	98	1000	40961	MMseqs2	40768	99.5288
GCF_022869705.1	98	1000	28669	MMseqs2	28666	99.9895
GCF_000005845.2	98	2000	69634	MMseqs2	69625	99.9871
GCF_000006765.1	98	2000	93977	MMseqs2	93970	99.9926
GCF_000006945.2	98	2000	74288	MMseqs2	74235	99.9287
GCF_000013425.1	98	2000	42336	MMseqs2	42299	99.9126
GCF_000195955.2	98	2000	66181	MMseqs2	66152	99.9562
GCF_000240185.1	98	2000	85285	MMseqs2	85235	99.9414
GCF_001457635.1	98	2000	31672	MMseqs2	31648	99.9242
GCF_008632635.1	98	2000	59719	MMseqs2	59672	99.9213
GCF_018885085.1	98	2000	61457	MMseqs2	61166	99.5265
GCF_022869705.1	98	2000	43011	MMseqs2	43011	100.0000
GCF_000005845.2	99	250	350234	MMseqs2	350086	99.9577
GCF_000006765.1	99	250	474048	MMseqs2	473801	99.9479
GCF_000006945.2	99	250	374153	MMseqs2	373656	99.8672
GCF_000013425.1	99	250	213141	MMseqs2	212583	99.7382
GCF_000195955.2	99	250	333553	MMseqs2	332563	99.7032
GCF_000240185.1	99	250	429764	MMseqs2	429298	99.8916
GCF_001457635.1	99	250	159158	MMseqs2	158701	99.7129
GCF_008632635.1	99	250	300880	MMseqs2	299983	99.7019
GCF_018885085.1	99	250	309183	MMseqs2	306875	99.2535
GCF_022869705.1	99	250	216587	MMseqs2	216443	99.9335
GCF_000005845.2	99	500	165544	MMseqs2	165509	99.9789
GCF_000006765.1	99	500	224175	MMseqs2	224104	99.9683
GCF_000006945.2	99	500	177389	MMseqs2	177207	99.8974
GCF_000013425.1	99	500	101105	MMseqs2	100925	99.8220
GCF_000195955.2	99	500	158116	MMseqs2	157835	99.8223
GCF_000240185.1	99	500	203721	MMseqs2	203543	99.9126
GCF_001457635.1	99	500	75665	MMseqs2	75528	99.8189
GCF_008632635.1	99	500	142634	MMseqs2	142307	99.7707
GCF_018885085.1	99	500	146455	MMseqs2	145639	99.4428
GCF_022869705.1	99	500	102822	MMseqs2	102776	99.9553
GCF_000005845.2	99	1000	46417	MMseqs2	46408	99.9806
GCF_000006765.1	99	1000	62644	MMseqs2	62636	99.9872
GCF_000006945.2	99	1000	49515	MMseqs2	49462	99.8930
GCF_000013425.1	99	1000	28215	MMseqs2	28183	99.8866
GCF_000195955.2	99	1000	44116	MMseqs2	44089	99.9388
GCF_000240185.1	99	1000	56825	MMseqs2	56781	99.9226
GCF_001457635.1	99	1000	21112	MMseqs2	21089	99.8911
GCF_008632635.1	99	1000	39802	MMseqs2	39752	99.8744
GCF_018885085.1	99	1000	40959	MMseqs2	40774	99.5483
GCF_022869705.1	99	1000	28669	MMseqs2	28667	99.9930
GCF_000005845.2	99	2000	69633	MMseqs2	69632	99.9986
GCF_000006765.1	99	2000	93976	MMseqs2	93973	99.9968
GCF_000006945.2	99	2000	74285	MMseqs2	74245	99.9462
GCF_000013425.1	99	2000	42329	MMseqs2	42300	99.9315
GCF_000195955.2	99	2000	66179	MMseqs2	66157	99.9668
GCF_000240185.1	99	2000	85290	MMseqs2	85248	99.9508
GCF_001457635.1	99	2000	31671	MMseqs2	31656	99.9526
GCF_008632635.1	99	2000	59719	MMseqs2	59691	99.9531
GCF_018885085.1	99	2000	61456	MMseqs2	61202	99.5867
GCF_022869705.1	99	2000	43011	MMseqs2	43010	99.9977
GCF_000005845.2	100	250	556981	MMseqs2	556863	99.9788
GCF_000006765.1	100	250	751717	MMseqs2	751429	99.9617
GCF_000006945.2	100	250	594141	MMseqs2	593379	99.8717
GCF_000013425.1	100	250	338550	MMseqs2	337723	99.7557
GCF_000195955.2	100	250	529369	MMseqs2	527862	99.7153
GCF_000240185.1	100	250	681794	MMseqs2	681222	99.9161
GCF_001457635.1	100	250	253294	MMseqs2	252669	99.7533
GCF_008632635.1	100	250	477603	MMseqs2	476583	99.7864
GCF_018885085.1	100	250	491479	MMseqs2	488081	99.3086
GCF_022869705.1	100	250	344016	MMseqs2	343878	99.9599
GCF_000005845.2	100	500	278489	MMseqs2	278451	99.9864
GCF_000006765.1	100	500	375856	MMseqs2	375792	99.9830
GCF_000006945.2	100	500	297059	MMseqs2	296791	99.9098
GCF_000013425.1	100	500	169266	MMseqs2	169034	99.8629
GCF_000195955.2	100	500	264677	MMseqs2	264324	99.8666
GCF_000240185.1	100	500	340839	MMseqs2	340640	99.9416
GCF_001457635.1	100	500	126640	MMseqs2	126456	99.8547
GCF_008632635.1	100	500	238784	MMseqs2	238451	99.8605
GCF_018885085.1	100	500	245713	MMseqs2	244609	99.5507
GCF_022869705.1	100	500	172001	MMseqs2	171987	99.9919
GCF_000005845.2	100	1000	46416	MMseqs2	46416	100.0000
GCF_000006765.1	100	1000	62643	MMseqs2	62643	100.0000
GCF_000006945.2	100	1000	49515	MMseqs2	49485	99.9394
GCF_000013425.1	100	1000	28215	MMseqs2	28214	99.9965
GCF_000195955.2	100	1000	44116	MMseqs2	44100	99.9637
GCF_000240185.1	100	1000	56826	MMseqs2	56809	99.9701
GCF_001457635.1	100	1000	21110	MMseqs2	21085	99.8816
GCF_008632635.1	100	1000	39804	MMseqs2	39792	99.9699
GCF_018885085.1	100	1000	40960	MMseqs2	40822	99.6631
GCF_022869705.1	100	1000	28670	MMseqs2	28670	100.0000
GCF_000005845.2	100	2000	69634	MMseqs2	69632	99.9971
GCF_000006765.1	100	2000	93974	MMseqs2	93972	99.9979
GCF_000006945.2	100	2000	74286	MMseqs2	74273	99.9825
GCF_000013425.1	100	2000	42328	MMseqs2	42328	100.0000
GCF_000195955.2	100	2000	66181	MMseqs2	66158	99.9652
GCF_000240185.1	100	2000	85289	MMseqs2	85275	99.9836
GCF_001457635.1	100	2000	31671	MMseqs2	31647	99.9242
GCF_008632635.1	100	2000	59718	MMseqs2	59718	100.0000
GCF_018885085.1	100	2000	61449	MMseqs2	61352	99.8421
GCF_022869705.1	100	2000	43012	MMseqs2	43012	100.0000
