assembly	ident	qlen	queries	tool	hits	recall
GCF_001457635.1	90	500	67558	Ropebwt3	66598	98.5790
GCF_008632635.1	90	500	127144	Ropebwt3	125841	98.9752
GCF_018885085.1	90	500	130746	Ropebwt3	129121	98.7571
GCF_022869705.1	90	500	91617	Ropebwt3	90875	99.1901
GCF_000005845.2	90	1000	46420	Ropebwt3	46215	99.5584
GCF_000006765.1	90	1000	62648	Ropebwt3	62416	99.6297
GCF_000006945.2	90	1000	49515	Ropebwt3	49245	99.4547
GCF_000013425.1	90	1000	28212	Ropebwt3	28128	99.7023
GCF_000195955.2	90	1000	44114	Ropebwt3	43988	99.7144
GCF_000240185.1	90	1000	56823	Ropebwt3	56346	99.1606
GCF_001457635.1	90	1000	21110	Ropebwt3	20874	98.8820
GCF_008632635.1	90	1000	39805	Ropebwt3	39481	99.1860
GCF_018885085.1	90	1000	40958	Ropebwt3	40554	99.0136
GCF_022869705.1	90	1000	28667	Ropebwt3	28520	99.4872
GCF_000005845.2	90	2000	69634	Ropebwt3	69532	99.8535
GCF_000006765.1	90	2000	93975	Ropebwt3	93707	99.7148
GCF_000006945.2	90	2000	74283	Ropebwt3	74028	99.6567
GCF_000013425.1	90	2000	42328	Ropebwt3	42253	99.8228
GCF_000195955.2	90	2000	66182	Ropebwt3	66118	99.9033
GCF_000240185.1	90	2000	85293	Ropebwt3	84945	99.5920
GCF_001457635.1	90	2000	31672	Ropebwt3	31409	99.1696
GCF_008632635.1	90	2000	59721	Ropebwt3	59335	99.3537
GCF_018885085.1	90	2000	61454	Ropebwt3	61121	99.4581
GCF_022869705.1	90	2000	43014	Ropebwt3	42903	99.7419
GCF_000005845.2	91	250	305255	Ropebwt3	301380	98.7306
GCF_000006765.1	91	250	411906	Ropebwt3	409226	99.3494
GCF_000006945.2	91	250	325897	Ropebwt3	322552	98.9736
GCF_000013425.1	91	250	185343	Ropebwt3	183843	99.1907
GCF_000195955.2	91	250	290636	Ropebwt3	287743	99.0046
GCF_000240185.1	91	250	373886	Ropebwt3	368214	98.4830
GCF_001457635.1	91	250	138799	Ropebwt3	136487	98.3343
GCF_008632635.1	91	250	261363	Ropebwt3	258337	98.8422
GCF_018885085.1	91	250	269253	Ropebwt3	265448	98.5868
GCF_022869705.1	91	250	187998	Ropebwt3	186071	98.9750
GCF_000005845.2	91	500	148568	Ropebwt3	147239	99.1055
GCF_000006765.1	91	500	201156	Ropebwt3	200075	99.4626
GCF_000006945.2	91	500	158269	Ropebwt3	156986	99.1894
GCF_000013425.1	91	500	90350	Ropebwt3	89811	99.4034
GCF_000195955.2	91	500	141395	Ropebwt3	140372	99.2765
GCF_000240185.1	91	500	181919	Ropebwt3	179541	98.6928
GCF_001457635.1	91	500	67582	Ropebwt3	66605	98.5543
GCF_008632635.1	91	500	127167	Ropebwt3	125915	99.0155
GCF_018885085.1	91	500	131190	Ropebwt3	129593	98.7827
GCF_022869705.1	91	500	91788	Ropebwt3	91064	99.2112
GCF_000005845.2	91	1000	46415	Ropebwt3	46212	99.5626
GCF_000006765.1	91	1000	62643	Ropebwt3	62402	99.6153
GCF_000006945.2	91	1000	49517	Ropebwt3	49214	99.3881
GCF_000013425.1	91	1000	28212	Ropebwt3	28123	99.6845
GCF_000195955.2	91	1000	44119	Ropebwt3	43971	99.6645
GCF_000240185.1	91	1000	56821	Ropebwt3	56321	99.1200
GCF_001457635.1	91	1000	21108	Ropebwt3	20885	98.9435
GCF_008632635.1	91	1000	39800	Ropebwt3	39474	99.1809
GCF_018885085.1	91	1000	40958	Ropebwt3	40515	98.9184
GCF_022869705.1	91	1000	28668	Ropebwt3	28540	99.5535
GCF_000005845.2	91	2000	69638	Ropebwt3	69536	99.8535
GCF_000006765.1	91	2000	93974	Ropebwt3	93704	99.7127
GCF_000006945.2	91	2000	74290	Ropebwt3	74020	99.6366
GCF_000013425.1	91	2000	42330	Ropebwt3	42253	99.8181
GCF_000195955.2	91	2000	66179	Ropebwt3	66111	99.8972
GCF_000240185.1	91	2000	85289	Ropebwt3	84899	99.5427
GCF_001457635.1	91	2000	31673	Ropebwt3	31403	99.1475
GCF_008632635.1	91	2000	59715	Ropebwt3	59342	99.3754
GCF_018885085.1	91	2000	61450	Ropebwt3	61101	99.4321
GCF_022869705.1	91	2000	43013	Ropebwt3	42888	99.7094
GCF_000005845.2	92	250	306644	Ropebwt3	302586	98.6766
GCF_000006765.1	92	250	414716	Ropebwt3	411954	99.3340
GCF_000006945.2	92	250	327598	Ropebwt3	324195	98.9612
GCF_000013425.1	92	250	186585	Ropebwt3	185011	99.1564
GCF_000195955.2	92	250	292298	Ropebwt3	289396	99.0072
GCF_000240185.1	92	250	376331	Ropebwt3	370322	98.4033
GCF_001457635.1	92	250	139821	Ropebwt3	137380	98.2542
GCF_008632635.1	92	250	263585	Ropebwt3	260433	98.8042
GCF_018885085.1	92	250	270999	Ropebwt3	267062	98.5472
GCF_022869705.1	92	250	190295	Ropebwt3	188309	98.9564
GCF_000005845.2	92	500	149141	Ropebwt3	147689	99.0264
GCF_000006765.1	92	500	201598	Ropebwt3	200561	99.4856
GCF_000006945.2	92	500	159306	Ropebwt3	157948	99.1476
GCF_000013425.1	92	500	90830	Ropebwt3	90261	99.3736
GCF_000195955.2	92	500	142124	Ropebwt3	141168	99.3273
GCF_000240185.1	92	500	182715	Ropebwt3	180293	98.6744
GCF_001457635.1	92	500	67969	Ropebwt3	67011	98.5905
GCF_008632635.1	92	500	128374	Ropebwt3	127036	98.9577
GCF_018885085.1	92	500	131384	Ropebwt3	129716	98.7304
GCF_022869705.1	92	500	92180	Ropebwt3	91426	99.1820
GCF_000005845.2	92	1000	46415	Ropebwt3	46228	99.5971
GCF_000006765.1	92	1000	62645	Ropebwt3	62408	99.6217
GCF_000006945.2	92	1000	49513	Ropebwt3	49208	99.3840
GCF_000013425.1	92	1000	28212	Ropebwt3	28100	99.6030
GCF_000195955.2	92	1000	44117	Ropebwt3	43976	99.6804
GCF_000240185.1	92	1000	56824	Ropebwt3	56333	99.1359
GCF_001457635.1	92	1000	21110	Ropebwt3	20900	99.0052
GCF_008632635.1	92	1000	39805	Ropebwt3	39502	99.2388
GCF_018885085.1	92	1000	40962	Ropebwt3	40543	98.9771
GCF_022869705.1	92	1000	28668	Ropebwt3	28516	99.4698
GCF_000005845.2	92	2000	69636	Ropebwt3	69540	99.8621
GCF_000006765.1	92	2000	93973	Ropebwt3	93679	99.6871
GCF_000006945.2	92	2000	74289	Ropebwt3	74043	99.6689
GCF_000013425.1	92	2000	42326	Ropebwt3	42253	99.8275
GCF_000195955.2	92	2000	66188	Ropebwt3	66112	99.8852
GCF_000240185.1	92	2000	85290	Ropebwt3	84937	99.5861
GCF_001457635.1	92	2000	31673	Ropebwt3	31384	99.0876
GCF_008632635.1	92	2000	59718	Ropebwt3	59336	99.3603
GCF_018885085.1	92	2000	61456	Ropebwt3	61091	99.4061
GCF_022869705.1	92	2000	43012	Ropebwt3	42888	99.7117
GCF_000005845.2	93	250	309650	Ropebwt3	305656	98.7102
GCF_000006765.1	93	250	417014	Ropebwt3	414077	99.2957
GCF_000006945.2	93	250	329539	Ropebwt3	326032	98.9358
GCF_000013425.1	93	250	188166	Ropebwt3	186568	99.1507
GCF_000195955.2	93	250	293972	Ropebwt3	291012	98.9931
GCF_000240185.1	93	250	378067	Ropebwt3	372075	98.4151
GCF_001457635.1	93	250	140952	Ropebwt3	138522	98.2760
GCF_008632635.1	93	250	265056	Ropebwt3	261838	98.7859
GCF_018885085.1	93	250	273034	Ropebwt3	268988	98.5181
GCF_022869705.1	93	250	191692	Ropebwt3	189620	98.9191
GCF_000005845.2	93	500	150181	Ropebwt3	148719	99.0265
GCF_000006765.1	93	500	202720	Ropebwt3	201543	99.4194
GCF_000006945.2	93	500	160594	Ropebwt3	159231	99.1513
GCF_000013425.1	93	500	91030	Ropebwt3	90468	99.3826
GCF_000195955.2	93	500	142515	Ropebwt3	141462	99.2611
GCF_000240185.1	93	500	183930	Ropebwt3	181450	98.6517
GCF_001457635.1	93	500	68270	Ropebwt3	67313	98.5982
GCF_008632635.1	93	500	128889	Ropebwt3	127566	98.9735
GCF_018885085.1	93	500	132921	Ropebwt3	131208	98.7113
GCF_022869705.1	93	500	92725	Ropebwt3	91899	99.1092
GCF_000005845.2	93	1000	46417	Ropebwt3	46191	99.5131
GCF_000006765.1	93	1000	62646	Ropebwt3	62358	99.5403
GCF_000006945.2	93	1000	49518	Ropebwt3	49235	99.4285
GCF_000013425.1	93	1000	28216	Ropebwt3	28090	99.5534
GCF_000195955.2	93	1000	44115	Ropebwt3	43967	99.6645
GCF_000240185.1	93	1000	56826	Ropebwt3	56314	99.0990
GCF_001457635.1	93	1000	21109	Ropebwt3	20837	98.7115
GCF_008632635.1	93	1000	39803	Ropebwt3	39498	99.2337
GCF_018885085.1	93	1000	40960	Ropebwt3	40504	98.8867
GCF_022869705.1	93	1000	28669	Ropebwt3	28503	99.4210
GCF_000005845.2	93	2000	69635	Ropebwt3	69521	99.8363
GCF_000006765.1	93	2000	93975	Ropebwt3	93680	99.6861
GCF_000006945.2	93	2000	74292	Ropebwt3	74008	99.6177
GCF_000013425.1	93	2000	42329	Ropebwt3	42249	99.8110
GCF_000195955.2	93	2000	66182	Ropebwt3	66085	99.8534
GCF_000240185.1	93	2000	85285	Ropebwt3	84901	99.5497
GCF_001457635.1	93	2000	31673	Ropebwt3	31389	99.1033
GCF_008632635.1	93	2000	59719	Ropebwt3	59347	99.3771
GCF_018885085.1	93	2000	61456	Ropebwt3	61103	99.4256
GCF_022869705.1	93	2000	43010	Ropebwt3	42871	99.6768
GCF_000005845.2	94	250	312106	Ropebwt3	308056	98.7024
GCF_000006765.1	94	250	420380	Ropebwt3	417435	99.2994
GCF_000006945.2	94	250	332553	Ropebwt3	329042	98.9442
GCF_000013425.1	94	250	189611	Ropebwt3	188030	99.1662
GCF_000195955.2	94	250	296569	Ropebwt3	293508	98.9679
GCF_000240185.1	94	250	382113	Ropebwt3	376035	98.4094
GCF_001457635.1	94	250	141438	Ropebwt3	139103	98.3491
GCF_008632635.1	94	250	267415	Ropebwt3	264112	98.7648
GCF_018885085.1	94	250	275611	Ropebwt3	271535	98.5211
GCF_022869705.1	94	250	192729	Ropebwt3	190632	98.9119
GCF_000005845.2	94	500	150858	Ropebwt3	149437	99.0581
GCF_000006765.1	94	500	202912	Ropebwt3	201722	99.4135
GCF_000006945.2	94	500	160351	Ropebwt3	158974	99.1413
GCF_000013425.1	94	500	91610	Ropebwt3	91019	99.3549
GCF_000195955.2	94	500	143043	Ropebwt3	141964	99.2457
GCF_000240185.1	94	500	184134	Ropebwt3	181684	98.6694
GCF_001457635.1	94	500	68692	Ropebwt3	67648	98.4802
GCF_008632635.1	94	500	128961	Ropebwt3	127577	98.9268
GCF_018885085.1	94	500	132682	Ropebwt3	130974	98.7127
GCF_022869705.1	94	500	93136	Ropebwt3	92364	99.1711
GCF_000005845.2	94	1000	46415	Ropebwt3	46195	99.5260
GCF_000006765.1	94	1000	62648	Ropebwt3	62357	99.5355
GCF_000006945.2	94	1000	49518	Ropebwt3	49219	99.3962
GCF_000013425.1	94	1000	28214	Ropebwt3	28116	99.6527
GCF_000195955.2	94	1000	44116	Ropebwt3	43966	99.6600
GCF_000240185.1	94	1000	56828	Ropebwt3	56347	99.1536
GCF_001457635.1	94	1000	21109	Ropebwt3	20853	98.7872
GCF_008632635.1	94	1000	39803	Ropebwt3	39495	99.2262
GCF_018885085.1	94	1000	40956	Ropebwt3	40559	99.0307
GCF_022869705.1	94	1000	28670	Ropebwt3	28520	99.4768
GCF_000005845.2	94	2000	69632	Ropebwt3	69499	99.8090
GCF_000006765.1	94	2000	93973	Ropebwt3	93637	99.6425
GCF_000006945.2	94	2000	74286	Ropebwt3	73983	99.5921
GCF_000013425.1	94	2000	42329	Ropebwt3	42248	99.8086
GCF_000195955.2	94	2000	66183	Ropebwt3	66088	99.8565
GCF_000240185.1	94	2000	85303	Ropebwt3	84960	99.5979
GCF_001457635.1	94	2000	31674	Ropebwt3	31390	99.1034
GCF_008632635.1	94	2000	59722	Ropebwt3	59335	99.3520
GCF_018885085.1	94	2000	61453	Ropebwt3	61088	99.4061
GCF_022869705.1	94	2000	43009	Ropebwt3	42878	99.6954
GCF_000005845.2	95	250	314483	Ropebwt3	310317	98.6753
GCF_000006765.1	95	250	423931	Ropebwt3	420821	99.2664
GCF_000006945.2	95	250	336269	Ropebwt3	332659	98.9265
GCF_000013425.1	95	250	190760	Ropebwt3	189080	99.1193
GCF_000195955.2	95	250	298243	Ropebwt3	295175	98.9713
GCF_000240185.1	95	250	385012	Ropebwt3	378758	98.3756
GCF_001457635.1	95	250	143448	Ropebwt3	140984	98.2823
GCF_008632635.1	95	250	269734	Ropebwt3	266392	98.7610
GCF_018885085.1	95	250	277601	Ropebwt3	273538	98.5364
GCF_022869705.1	95	250	194207	Ropebwt3	192099	98.9146
GCF_000005845.2	95	500	152661	Ropebwt3	151166	99.0207
GCF_000006765.1	95	500	205326	Ropebwt3	204131	99.4180
GCF_000006945.2	95	500	162833	Ropebwt3	161461	99.1574
GCF_000013425.1	95	500	92865	Ropebwt3	92228	99.3141
GCF_000195955.2	95	500	144895	Ropebwt3	143815	99.2546
GCF_000240185.1	95	500	186745	Ropebwt3	184210	98.6425
GCF_001457635.1	95	500	69566	Ropebwt3	68490	98.4533
GCF_008632635.1	95	500	130595	Ropebwt3	129272	98.9869
GCF_018885085.1	95	500	134470	Ropebwt3	132667	98.6592
GCF_022869705.1	95	500	94113	Ropebwt3	93316	99.1531
GCF_000005845.2	95	1000	46416	Ropebwt3	46168	99.4657
GCF_000006765.1	95	1000	62644	Ropebwt3	62363	99.5514
GCF_000006945.2	95	1000	49515	Ropebwt3	49229	99.4224
GCF_000013425.1	95	1000	28213	Ropebwt3	28112	99.6420
GCF_000195955.2	95	1000	44117	Ropebwt3	43971	99.6691
GCF_000240185.1	95	1000	56826	Ropebwt3	56278	99.0357
GCF_001457635.1	95	1000	21110	Ropebwt3	20844	98.7399
GCF_008632635.1	95	1000	39804	Ropebwt3	39468	99.1559
GCF_018885085.1	95	1000	40960	Ropebwt3	40544	98.9844
GCF_022869705.1	95	1000	28670	Ropebwt3	28523	99.4873
GCF_000005845.2	95	2000	69634	Ropebwt3	69498	99.8047
GCF_000006765.1	95	2000	93969	Ropebwt3	93654	99.6648
GCF_000006945.2	95	2000	74281	Ropebwt3	74004	99.6271
GCF_000013425.1	95	2000	42327	Ropebwt3	42252	99.8228
GCF_000195955.2	95	2000	66176	Ropebwt3	66060	99.8247
GCF_000240185.1	95	2000	85295	Ropebwt3	84947	99.5920
GCF_001457635.1	95	2000	31673	Ropebwt3	31421	99.2044
GCF_008632635.1	95	2000	59717	Ropebwt3	59373	99.4239
GCF_018885085.1	95	2000	61449	Ropebwt3	61109	99.4467
GCF_022869705.1	95	2000	43012	Ropebwt3	42861	99.6489
GCF_000005845.2	96	250	318781	Ropebwt3	314687	98.7157
GCF_000006765.1	96	250	431809	Ropebwt3	428841	99.3127
GCF_000006945.2	96	250	339516	Ropebwt3	335891	98.9323
GCF_000013425.1	96	250	194196	Ropebwt3	192533	99.1436
GCF_000195955.2	96	250	303386	Ropebwt3	300227	98.9588
GCF_000240185.1	96	250	390785	Ropebwt3	384514	98.3953
GCF_001457635.1	96	250	145485	Ropebwt3	142960	98.2644
GCF_008632635.1	96	250	273868	Ropebwt3	270370	98.7227
GCF_018885085.1	96	250	281035	Ropebwt3	276806	98.4952
GCF_022869705.1	96	250	196959	Ropebwt3	194866	98.9373
GCF_000005845.2	96	500	153681	Ropebwt3	152280	99.0884
GCF_000006765.1	96	500	208051	Ropebwt3	206788	99.3929
GCF_000006945.2	96	500	163916	Ropebwt3	162449	99.1050
GCF_000013425.1	96	500	93415	Ropebwt3	92826	99.3695
GCF_000195955.2	96	500	146344	Ropebwt3	145319	99.2996
GCF_000240185.1	96	500	188559	Ropebwt3	185936	98.6089
GCF_001457635.1	96	500	70086	Ropebwt3	69107	98.6031
GCF_008632635.1	96	500	132149	Ropebwt3	130720	98.9186
GCF_018885085.1	96	500	135964	Ropebwt3	134150	98.6658
GCF_022869705.1	96	500	95123	Ropebwt3	94282	99.1159
GCF_000005845.2	96	1000	46417	Ropebwt3	46216	99.5670
GCF_000006765.1	96	1000	62645	Ropebwt3	62388	99.5898
GCF_000006945.2	96	1000	49517	Ropebwt3	49239	99.4386
GCF_000013425.1	96	1000	28212	Ropebwt3	28116	99.6597
GCF_000195955.2	96	1000	44115	Ropebwt3	43961	99.6509
GCF_000240185.1	96	1000	56825	Ropebwt3	56284	99.0480
GCF_001457635.1	96	1000	21109	Ropebwt3	20884	98.9341
GCF_008632635.1	96	1000	39804	Ropebwt3	39489	99.2086
GCF_018885085.1	96	1000	40958	Ropebwt3	40532	98.9599
GCF_022869705.1	96	1000	28669	Ropebwt3	28535	99.5326
GCF_000005845.2	96	2000	69631	Ropebwt3	69497	99.8076
GCF_000006765.1	96	2000	93974	Ropebwt3	93647	99.6520
GCF_000006945.2	96	2000	74285	Ropebwt3	74027	99.6527
GCF_000013425.1	96	2000	42329	Ropebwt3	42234	99.7756
GCF_000195955.2	96	2000	66180	Ropebwt3	66081	99.8504
GCF_000240185.1	96	2000	85293	Ropebwt3	84928	99.5721
GCF_001457635.1	96	2000	31672	Ropebwt3	31398	99.1349
GCF_008632635.1	96	2000	59717	Ropebwt3	59363	99.4072
GCF_018885085.1	96	2000	61456	Ropebwt3	61139	99.4842
GCF_022869705.1	96	2000	43012	Ropebwt3	42897	99.7326
GCF_000005845.2	97	250	325398	Ropebwt3	321135	98.6899
GCF_000006765.1	97	250	439288	Ropebwt3	436326	99.3257
GCF_000006945.2	97	250	347486	Ropebwt3	343765	98.9292
GCF_000013425.1	97	250	198069	Ropebwt3	196428	99.1715
GCF_000195955.2	97	250	309518	Ropebwt3	306418	98.9984
GCF_000240185.1	97	250	398676	Ropebwt3	392412	98.4288
GCF_001457635.1	97	250	148086	Ropebwt3	145644	98.3510
GCF_008632635.1	97	250	279678	Ropebwt3	276271	98.7818
GCF_018885085.1	97	250	287252	Ropebwt3	282978	98.5121
GCF_022869705.1	97	250	201614	Ropebwt3	199498	98.9505
GCF_000005845.2	97	500	156218	Ropebwt3	154784	99.0821
GCF_000006765.1	97	500	210083	Ropebwt3	208920	99.4464
GCF_000006945.2	97	500	166384	Ropebwt3	165018	99.1790
GCF_000013425.1	97	500	95437	Ropebwt3	94827	99.3608
GCF_000195955.2	97	500	148368	Ropebwt3	147280	99.2667
GCF_000240185.1	97	500	191375	Ropebwt3	188793	98.6508
GCF_001457635.1	97	500	70810	Ropebwt3	69806	98.5821
GCF_008632635.1	97	500	133847	Ropebwt3	132542	99.0250
GCF_018885085.1	97	500	137836	Ropebwt3	136100	98.7405
GCF_022869705.1	97	500	96329	Ropebwt3	95561	99.2027
GCF_000005845.2	97	1000	46419	Ropebwt3	46194	99.5153
GCF_000006765.1	97	1000	62646	Ropebwt3	62369	99.5578
GCF_000006945.2	97	1000	49514	Ropebwt3	49246	99.4587
GCF_000013425.1	97	1000	28215	Ropebwt3	28112	99.6349
GCF_000195955.2	97	1000	44116	Ropebwt3	43974	99.6781
GCF_000240185.1	97	1000	56819	Ropebwt3	56327	99.1341
GCF_001457635.1	97	1000	21111	Ropebwt3	20815	98.5979
GCF_008632635.1	97	1000	39799	Ropebwt3	39451	99.1256
GCF_018885085.1	97	1000	40960	Ropebwt3	40565	99.0356
GCF_022869705.1	97	1000	28670	Ropebwt3	28529	99.5082
GCF_000005845.2	97	2000	69634	Ropebwt3	69498	99.8047
GCF_000006765.1	97	2000	93976	Ropebwt3	93669	99.6733
GCF_000006945.2	97	2000	74284	Ropebwt3	73968	99.5746
GCF_000013425.1	97	2000	42331	Ropebwt3	42239	99.7827
GCF_000195955.2	97	2000	66182	Ropebwt3	66099	99.8746
GCF_000240185.1	97	2000	85298	Ropebwt3	84923	99.5604
GCF_001457635.1	97	2000	31673	Ropebwt3	31393	99.1160
GCF_008632635.1	97	2000	59722	Ropebwt3	59396	99.4541
GCF_018885085.1	97	2000	61450	Ropebwt3	61094	99.4207
GCF_022869705.1	97	2000	43009	Ropebwt3	42902	99.7512
GCF_000005845.2	98	250	332184	Ropebwt3	328031	98.7498
GCF_000006765.1	98	250	449032	Ropebwt3	446068	99.3399
GCF_000006945.2	98	250	354301	Ropebwt3	350685	98.9794
GCF_000013425.1	98	250	202102	Ropebwt3	200437	99.1762
GCF_000195955.2	98	250	316502	Ropebwt3	313412	99.0237
GCF_000240185.1	98	250	406858	Ropebwt3	400524	98.4432
GCF_001457635.1	98	250	151202	Ropebwt3	148737	98.3697
GCF_008632635.1	98	250	284828	Ropebwt3	281393	98.7940
GCF_018885085.1	98	250	293245	Ropebwt3	288957	98.5377
GCF_022869705.1	98	250	205424	Ropebwt3	203303	98.9675
GCF_000005845.2	98	500	159004	Ropebwt3	157580	99.1044
GCF_000006765.1	98	500	214840	Ropebwt3	213635	99.4391
GCF_000006945.2	98	500	169895	Ropebwt3	168519	99.1901
GCF_000013425.1	98	500	96789	Ropebwt3	96207	99.3987
GCF_000195955.2	98	500	151536	Ropebwt3	150466	99.2939
GCF_000240185.1	98	500	195115	Ropebwt3	192450	98.6341
GCF_001457635.1	98	500	72477	Ropebwt3	71471	98.6120
GCF_008632635.1	98	500	136253	Ropebwt3	134924	99.0246
GCF_018885085.1	98	500	140038	Ropebwt3	138231	98.7096
GCF_022869705.1	98	500	98490	Ropebwt3	97722	99.2202
GCF_000005845.2	98	1000	46417	Ropebwt3	46209	99.5519
GCF_000006765.1	98	1000	62643	Ropebwt3	62403	99.6169
GCF_000006945.2	98	1000	49515	Ropebwt3	49229	99.4224
GCF_000013425.1	98	1000	28213	Ropebwt3	28135	99.7235
GCF_000195955.2	98	1000	44116	Ropebwt3	43982	99.6963
GCF_000240185.1	98	1000	56827	Ropebwt3	56346	99.1536
GCF_001457635.1	98	1000	21110	Ropebwt3	20862	98.8252
GCF_008632635.1	98	1000	39802	Ropebwt3	39479	99.1885
GCF_018885085.1	98	1000	40961	Ropebwt3	40563	99.0283
GCF_022869705.1	98	1000	28669	Ropebwt3	28528	99.5082
GCF_000005845.2	98	2000	69634	Ropebwt3	69528	99.8478
GCF_000006765.1	98	2000	93977	Ropebwt3	93718	99.7244
GCF_000006945.2	98	2000	74288	Ropebwt3	74046	99.6742
GCF_000013425.1	98	2000	42336	Ropebwt3	42258	99.8158
GCF_000195955.2	98	2000	66181	Ropebwt3	66107	99.8882
GCF_000240185.1	98	2000	85285	Ropebwt3	84951	99.6084
GCF_001457635.1	98	2000	31672	Ropebwt3	31409	99.1696
GCF_008632635.1	98	2000	59719	Ropebwt3	59395	99.4575
GCF_018885085.1	98	2000	61457	Ropebwt3	61132	99.4712
GCF_022869705.1	98	2000	43011	Ropebwt3	42917	99.7815
GCF_000005845.2	99	250	350234	Ropebwt3	346068	98.8105
GCF_000006765.1	99	250	474048	Ropebwt3	471237	99.4070
GCF_000006945.2	99	250	374153	Ropebwt3	370558	99.0392
GCF_000013425.1	99	250	213141	Ropebwt3	211510	99.2348
GCF_000195955.2	99	250	333553	Ropebwt3	330499	99.0844
GCF_000240185.1	99	250	429764	Ropebwt3	423294	98.4945
GCF_001457635.1	99	250	159158	Ropebwt3	156762	98.4946
GCF_008632635.1	99	250	300880	Ropebwt3	297480	98.8700
GCF_018885085.1	99	250	309183	Ropebwt3	304950	98.6309
GCF_022869705.1	99	250	216587	Ropebwt3	214534	99.0521
GCF_000005845.2	99	500	165544	Ropebwt3	164103	99.1295
GCF_000006765.1	99	500	224175	Ropebwt3	223033	99.4906
GCF_000006945.2	99	500	177389	Ropebwt3	176000	99.2170
GCF_000013425.1	99	500	101105	Ropebwt3	100554	99.4550
GCF_000195955.2	99	500	158116	Ropebwt3	157107	99.3619
GCF_000240185.1	99	500	203721	Ropebwt3	201145	98.7355
GCF_001457635.1	99	500	75665	Ropebwt3	74636	98.6401
GCF_008632635.1	99	500	142634	Ropebwt3	141339	99.0921
GCF_018885085.1	99	500	146455	Ropebwt3	144657	98.7723
GCF_022869705.1	99	500	102822	Ropebwt3	102072	99.2706
GCF_000005845.2	99	1000	46417	Ropebwt3	46271	99.6855
GCF_000006765.1	99	1000	62644	Ropebwt3	62425	99.6504
GCF_000006945.2	99	1000	49515	Ropebwt3	49247	99.4587
GCF_000013425.1	99	1000	28215	Ropebwt3	28143	99.7448
GCF_000195955.2	99	1000	44116	Ropebwt3	43995	99.7257
GCF_000240185.1	99	1000	56825	Ropebwt3	56333	99.1342
GCF_001457635.1	99	1000	21112	Ropebwt3	20878	98.8916
GCF_008632635.1	99	1000	39802	Ropebwt3	39483	99.1985
GCF_018885085.1	99	1000	40959	Ropebwt3	40571	99.0527
GCF_022869705.1	99	1000	28669	Ropebwt3	28559	99.6163
GCF_000005845.2	99	2000	69633	Ropebwt3	69566	99.9038
GCF_000006765.1	99	2000	93976	Ropebwt3	93730	99.7382
GCF_000006945.2	99	2000	74285	Ropebwt3	74082	99.7267
GCF_000013425.1	99	2000	42329	Ropebwt3	42281	99.8866
GCF_000195955.2	99	2000	66179	Ropebwt3	66145	99.9486
GCF_000240185.1	99	2000	85290	Ropebwt3	85011	99.6729
GCF_001457635.1	99	2000	31671	Ropebwt3	31421	99.2106
GCF_008632635.1	99	2000	59719	Ropebwt3	59403	99.4709
GCF_018885085.1	99	2000	61456	Ropebwt3	61158	99.5151
GCF_022869705.1	99	2000	43011	Ropebwt3	42938	99.8303
GCF_000005845.2	100	250	556981	Ropebwt3	551005	98.9271
GCF_000006765.1	100	250	751717	Ropebwt3	747816	99.4811
GCF_000006945.2	100	250	594141	Ropebwt3	589221	99.1719
GCF_000013425.1	100	250	338550	Ropebwt3	336498	99.3939
GCF_000195955.2	100	250	529369	Ropebwt3	525036	99.1815
GCF_000240185.1	100	250	681794	Ropebwt3	672409	98.6235
GCF_001457635.1	100	250	253294	Ropebwt3	249640	98.5574
GCF_008632635.1	100	250	477603	Ropebwt3	472766	98.9872
GCF_018885085.1	100	250	491479	Ropebwt3	485524	98.7884
GCF_022869705.1	100	250	344016	Ropebwt3	341176	99.1745
GCF_000005845.2	100	500	278489	Ropebwt3	276362	99.2362
GCF_000006765.1	100	500	375856	Ropebwt3	374385	99.6086
GCF_000006945.2	100	500	297059	Ropebwt3	295053	99.3247
GCF_000013425.1	100	500	169266	Ropebwt3	168545	99.5740
GCF_000195955.2	100	500	264677	Ropebwt3	263151	99.4234
GCF_000240185.1	100	500	340839	Ropebwt3	336890	98.8414
GCF_001457635.1	100	500	126640	Ropebwt3	125045	98.7405
GCF_008632635.1	100	500	238784	Ropebwt3	236718	99.1348
GCF_018885085.1	100	500	245713	Ropebwt3	243071	98.9248
GCF_022869705.1	100	500	172001	Ropebwt3	170857	99.3349
GCF_000005845.2	100	1000	46416	Ropebwt3	46274	99.6941
GCF_000006765.1	100	1000	62643	Ropebwt3	62448	99.6887
GCF_000006945.2	100	1000	49515	Ropebwt3	49298	99.5617
GCF_000013425.1	100	1000	28215	Ropebwt3	28155	99.7873
GCF_000195955.2	100	1000	44116	Ropebwt3	44017	99.7756
GCF_000240185.1	100	1000	56826	Ropebwt3	56407	99.2627
GCF_001457635.1	100	1000	21110	Ropebwt3	20880	98.9105
GCF_008632635.1	100	1000	39804	Ropebwt3	39534	99.3217
GCF_018885085.1	100	1000	40960	Ropebwt3	40617	99.1626
GCF_022869705.1	100	1000	28670	Ropebwt3	28579	99.6826
GCF_000005845.2	100	2000	69634	Ropebwt3	69603	99.9555
GCF_000006765.1	100	2000	93974	Ropebwt3	93790	99.8042
GCF_000006945.2	100	2000	74286	Ropebwt3	74083	99.7267
