assembly	ident	qlen	queries	tool	hits	recall
GCF_000006945.2	89	1000	49518	Blastn(ws=15)	49514	99.9919
GCF_000013425.1	89	1000	28215	Blastn(ws=15)	28208	99.9752
GCF_000195955.2	89	1000	44121	Blastn(ws=15)	44119	99.9955
GCF_000240185.1	89	1000	56823	Blastn(ws=15)	56819	99.9930
GCF_001457635.1	89	1000	21111	Blastn(ws=15)	21111	100.0000
GCF_008632635.1	89	1000	39803	Blastn(ws=15)	39801	99.9950
GCF_018885085.1	89	1000	40958	Blastn(ws=15)	40952	99.9854
GCF_022869705.1	89	1000	28668	Blastn(ws=15)	28660	99.9721
GCF_000005845.2	89	2000	69638	Blastn(ws=15)	69627	99.9842
GCF_000006765.1	89	2000	93976	Blastn(ws=15)	93968	99.9915
GCF_000006945.2	89	2000	74292	Blastn(ws=15)	74286	99.9919
GCF_000013425.1	89	2000	42329	Blastn(ws=15)	42324	99.9882
GCF_000195955.2	89	2000	66185	Blastn(ws=15)	66179	99.9909
GCF_000240185.1	89	2000	85290	Blastn(ws=15)	85277	99.9848
GCF_001457635.1	89	2000	31672	Blastn(ws=15)	31669	99.9905
GCF_008632635.1	89	2000	59724	Blastn(ws=15)	59718	99.9900
GCF_018885085.1	89	2000	61455	Blastn(ws=15)	61445	99.9837
GCF_022869705.1	89	2000	43011	Blastn(ws=15)	43002	99.9791
GCF_000005845.2	90	250	303826	Blastn(ws=15)	303789	99.9878
GCF_000006765.1	90	250	408606	Blastn(ws=15)	408556	99.9878
GCF_000006945.2	90	250	323134	Blastn(ws=15)	323091	99.9867
GCF_000013425.1	90	250	183961	Blastn(ws=15)	183921	99.9783
GCF_000195955.2	90	250	288044	Blastn(ws=15)	287782	99.9090
GCF_000240185.1	90	250	370950	Blastn(ws=15)	370909	99.9889
GCF_001457635.1	90	250	138085	Blastn(ws=15)	138060	99.9819
GCF_008632635.1	90	250	259617	Blastn(ws=15)	259542	99.9711
GCF_018885085.1	90	250	268129	Blastn(ws=15)	267862	99.9004
GCF_022869705.1	90	250	187326	Blastn(ws=15)	187278	99.9744
GCF_000005845.2	90	500	147790	Blastn(ws=15)	147768	99.9851
GCF_000006765.1	90	500	199677	Blastn(ws=15)	199664	99.9935
GCF_000006945.2	90	500	158081	Blastn(ws=15)	158067	99.9911
GCF_000013425.1	90	500	89857	Blastn(ws=15)	89847	99.9889
GCF_000195955.2	90	500	141084	Blastn(ws=15)	141062	99.9844
GCF_000240185.1	90	500	181721	Blastn(ws=15)	181698	99.9873
GCF_001457635.1	90	500	67558	Blastn(ws=15)	67545	99.9808
GCF_008632635.1	90	500	127144	Blastn(ws=15)	127124	99.9843
GCF_018885085.1	90	500	130746	Blastn(ws=15)	130710	99.9725
GCF_022869705.1	90	500	91617	Blastn(ws=15)	91592	99.9727
GCF_000005845.2	90	1000	46420	Blastn(ws=15)	46417	99.9935
GCF_000006765.1	90	1000	62648	Blastn(ws=15)	62645	99.9952
GCF_000006945.2	90	1000	49515	Blastn(ws=15)	49511	99.9919
GCF_000013425.1	90	1000	28212	Blastn(ws=15)	28208	99.9858
GCF_000195955.2	90	1000	44114	Blastn(ws=15)	44111	99.9932
GCF_000240185.1	90	1000	56823	Blastn(ws=15)	56816	99.9877
GCF_001457635.1	90	1000	21110	Blastn(ws=15)	21107	99.9858
GCF_008632635.1	90	1000	39805	Blastn(ws=15)	39798	99.9824
GCF_018885085.1	90	1000	40958	Blastn(ws=15)	40952	99.9854
GCF_022869705.1	90	1000	28667	Blastn(ws=15)	28662	99.9826
GCF_000005845.2	90	2000	69634	Blastn(ws=15)	69626	99.9885
GCF_000006765.1	90	2000	93975	Blastn(ws=15)	93969	99.9936
GCF_000006945.2	90	2000	74283	Blastn(ws=15)	74277	99.9919
GCF_000013425.1	90	2000	42328	Blastn(ws=15)	42322	99.9858
GCF_000195955.2	90	2000	66182	Blastn(ws=15)	66177	99.9924
GCF_000240185.1	90	2000	85293	Blastn(ws=15)	85284	99.9894
GCF_001457635.1	90	2000	31672	Blastn(ws=15)	31668	99.9874
GCF_008632635.1	90	2000	59721	Blastn(ws=15)	59714	99.9883
GCF_018885085.1	90	2000	61454	Blastn(ws=15)	61444	99.9837
GCF_022869705.1	90	2000	43014	Blastn(ws=15)	43007	99.9837
GCF_000005845.2	91	250	305255	Blastn(ws=15)	305228	99.9912
GCF_000006765.1	91	250	411906	Blastn(ws=15)	411865	99.9900
GCF_000006945.2	91	250	325897	Blastn(ws=15)	325845	99.9840
GCF_000013425.1	91	250	185343	Blastn(ws=15)	185302	99.9779
GCF_000195955.2	91	250	290636	Blastn(ws=15)	290387	99.9143
GCF_000240185.1	91	250	373886	Blastn(ws=15)	373838	99.9872
GCF_001457635.1	91	250	138799	Blastn(ws=15)	138778	99.9849
GCF_008632635.1	91	250	261363	Blastn(ws=15)	261318	99.9828
GCF_018885085.1	91	250	269253	Blastn(ws=15)	269023	99.9146
GCF_022869705.1	91	250	187998	Blastn(ws=15)	187955	99.9771
GCF_000005845.2	91	500	148568	Blastn(ws=15)	148552	99.9892
GCF_000006765.1	91	500	201156	Blastn(ws=15)	201142	99.9930
GCF_000006945.2	91	500	158269	Blastn(ws=15)	158253	99.9899
GCF_000013425.1	91	500	90350	Blastn(ws=15)	90333	99.9812
GCF_000195955.2	91	500	141395	Blastn(ws=15)	141369	99.9816
GCF_000240185.1	91	500	181919	Blastn(ws=15)	181903	99.9912
GCF_001457635.1	91	500	67582	Blastn(ws=15)	67571	99.9837
GCF_008632635.1	91	500	127167	Blastn(ws=15)	127151	99.9874
GCF_018885085.1	91	500	131190	Blastn(ws=15)	131166	99.9817
GCF_022869705.1	91	500	91788	Blastn(ws=15)	91769	99.9793
GCF_000005845.2	91	1000	46415	Blastn(ws=15)	46409	99.9871
GCF_000006765.1	91	1000	62643	Blastn(ws=15)	62639	99.9936
GCF_000006945.2	91	1000	49517	Blastn(ws=15)	49513	99.9919
GCF_000013425.1	91	1000	28212	Blastn(ws=15)	28209	99.9894
GCF_000195955.2	91	1000	44119	Blastn(ws=15)	44118	99.9977
GCF_000240185.1	91	1000	56821	Blastn(ws=15)	56816	99.9912
GCF_001457635.1	91	1000	21108	Blastn(ws=15)	21104	99.9810
GCF_008632635.1	91	1000	39800	Blastn(ws=15)	39796	99.9899
GCF_018885085.1	91	1000	40958	Blastn(ws=15)	40957	99.9976
GCF_022869705.1	91	1000	28668	Blastn(ws=15)	28665	99.9895
GCF_000005845.2	91	2000	69638	Blastn(ws=15)	69633	99.9928
GCF_000006765.1	91	2000	93974	Blastn(ws=15)	93973	99.9989
GCF_000006945.2	91	2000	74290	Blastn(ws=15)	74283	99.9906
GCF_000013425.1	91	2000	42330	Blastn(ws=15)	42326	99.9906
GCF_000195955.2	91	2000	66179	Blastn(ws=15)	66175	99.9940
GCF_000240185.1	91	2000	85289	Blastn(ws=15)	85278	99.9871
GCF_001457635.1	91	2000	31673	Blastn(ws=15)	31673	100.0000
GCF_008632635.1	91	2000	59715	Blastn(ws=15)	59709	99.9900
GCF_018885085.1	91	2000	61450	Blastn(ws=15)	61440	99.9837
GCF_022869705.1	91	2000	43013	Blastn(ws=15)	43004	99.9791
GCF_000005845.2	92	250	306644	Blastn(ws=15)	306620	99.9922
GCF_000006765.1	92	250	414716	Blastn(ws=15)	414679	99.9911
GCF_000006945.2	92	250	327598	Blastn(ws=15)	327575	99.9930
GCF_000013425.1	92	250	186585	Blastn(ws=15)	186554	99.9834
GCF_000195955.2	92	250	292298	Blastn(ws=15)	292022	99.9056
GCF_000240185.1	92	250	376331	Blastn(ws=15)	376292	99.9896
GCF_001457635.1	92	250	139821	Blastn(ws=15)	139804	99.9878
GCF_008632635.1	92	250	263585	Blastn(ws=15)	263539	99.9825
GCF_018885085.1	92	250	270999	Blastn(ws=15)	270822	99.9347
GCF_022869705.1	92	250	190295	Blastn(ws=15)	190275	99.9895
GCF_000005845.2	92	500	149141	Blastn(ws=15)	149130	99.9926
GCF_000006765.1	92	500	201598	Blastn(ws=15)	201582	99.9921
GCF_000006945.2	92	500	159306	Blastn(ws=15)	159297	99.9944
GCF_000013425.1	92	500	90830	Blastn(ws=15)	90820	99.9890
GCF_000195955.2	92	500	142124	Blastn(ws=15)	142104	99.9859
GCF_000240185.1	92	500	182715	Blastn(ws=15)	182695	99.9891
GCF_001457635.1	92	500	67969	Blastn(ws=15)	67960	99.9868
GCF_008632635.1	92	500	128374	Blastn(ws=15)	128359	99.9883
GCF_018885085.1	92	500	131384	Blastn(ws=15)	131363	99.9840
GCF_022869705.1	92	500	92180	Blastn(ws=15)	92170	99.9892
GCF_000005845.2	92	1000	46415	Blastn(ws=15)	46412	99.9935
GCF_000006765.1	92	1000	62645	Blastn(ws=15)	62644	99.9984
GCF_000006945.2	92	1000	49513	Blastn(ws=15)	49508	99.9899
GCF_000013425.1	92	1000	28212	Blastn(ws=15)	28210	99.9929
GCF_000195955.2	92	1000	44117	Blastn(ws=15)	44115	99.9955
GCF_000240185.1	92	1000	56824	Blastn(ws=15)	56817	99.9877
GCF_001457635.1	92	1000	21110	Blastn(ws=15)	21108	99.9905
GCF_008632635.1	92	1000	39805	Blastn(ws=15)	39803	99.9950
GCF_018885085.1	92	1000	40962	Blastn(ws=15)	40955	99.9829
GCF_022869705.1	92	1000	28668	Blastn(ws=15)	28668	100.0000
GCF_000005845.2	92	2000	69636	Blastn(ws=15)	69632	99.9943
GCF_000006765.1	92	2000	93973	Blastn(ws=15)	93969	99.9957
GCF_000006945.2	92	2000	74289	Blastn(ws=15)	74281	99.9892
GCF_000013425.1	92	2000	42326	Blastn(ws=15)	42325	99.9976
GCF_000195955.2	92	2000	66188	Blastn(ws=15)	66187	99.9985
GCF_000240185.1	92	2000	85290	Blastn(ws=15)	85285	99.9941
GCF_001457635.1	92	2000	31673	Blastn(ws=15)	31673	100.0000
GCF_008632635.1	92	2000	59718	Blastn(ws=15)	59711	99.9883
GCF_018885085.1	92	2000	61456	Blastn(ws=15)	61451	99.9919
GCF_022869705.1	92	2000	43012	Blastn(ws=15)	43007	99.9884
GCF_000005845.2	93	250	309650	Blastn(ws=15)	309630	99.9935
GCF_000006765.1	93	250	417014	Blastn(ws=15)	416989	99.9940
GCF_000006945.2	93	250	329539	Blastn(ws=15)	329517	99.9933
GCF_000013425.1	93	250	188166	Blastn(ws=15)	188149	99.9910
GCF_000195955.2	93	250	293972	Blastn(ws=15)	293681	99.9010
GCF_000240185.1	93	250	378067	Blastn(ws=15)	378034	99.9913
GCF_001457635.1	93	250	140952	Blastn(ws=15)	140936	99.9886
GCF_008632635.1	93	250	265056	Blastn(ws=15)	265007	99.9815
GCF_018885085.1	93	250	273034	Blastn(ws=15)	272902	99.9517
GCF_022869705.1	93	250	191692	Blastn(ws=15)	191671	99.9890
GCF_000005845.2	93	500	150181	Blastn(ws=15)	150173	99.9947
GCF_000006765.1	93	500	202720	Blastn(ws=15)	202706	99.9931
GCF_000006945.2	93	500	160594	Blastn(ws=15)	160582	99.9925
GCF_000013425.1	93	500	91030	Blastn(ws=15)	91027	99.9967
GCF_000195955.2	93	500	142515	Blastn(ws=15)	142492	99.9839
GCF_000240185.1	93	500	183930	Blastn(ws=15)	183917	99.9929
GCF_001457635.1	93	500	68270	Blastn(ws=15)	68263	99.9897
GCF_008632635.1	93	500	128889	Blastn(ws=15)	128877	99.9907
GCF_018885085.1	93	500	132921	Blastn(ws=15)	132913	99.9940
GCF_022869705.1	93	500	92725	Blastn(ws=15)	92718	99.9925
GCF_000005845.2	93	1000	46417	Blastn(ws=15)	46415	99.9957
GCF_000006765.1	93	1000	62646	Blastn(ws=15)	62642	99.9936
GCF_000006945.2	93	1000	49518	Blastn(ws=15)	49515	99.9939
GCF_000013425.1	93	1000	28216	Blastn(ws=15)	28213	99.9894
GCF_000195955.2	93	1000	44115	Blastn(ws=15)	44114	99.9977
GCF_000240185.1	93	1000	56826	Blastn(ws=15)	56824	99.9965
GCF_001457635.1	93	1000	21109	Blastn(ws=15)	21109	100.0000
GCF_008632635.1	93	1000	39803	Blastn(ws=15)	39802	99.9975
GCF_018885085.1	93	1000	40960	Blastn(ws=15)	40958	99.9951
GCF_022869705.1	93	1000	28669	Blastn(ws=15)	28663	99.9791
GCF_000005845.2	93	2000	69635	Blastn(ws=15)	69633	99.9971
GCF_000006765.1	93	2000	93975	Blastn(ws=15)	93971	99.9957
GCF_000006945.2	93	2000	74292	Blastn(ws=15)	74287	99.9933
GCF_000013425.1	93	2000	42329	Blastn(ws=15)	42326	99.9929
GCF_000195955.2	93	2000	66182	Blastn(ws=15)	66180	99.9970
GCF_000240185.1	93	2000	85285	Blastn(ws=15)	85281	99.9953
GCF_001457635.1	93	2000	31673	Blastn(ws=15)	31673	100.0000
GCF_008632635.1	93	2000	59719	Blastn(ws=15)	59717	99.9967
GCF_018885085.1	93	2000	61456	Blastn(ws=15)	61449	99.9886
GCF_022869705.1	93	2000	43010	Blastn(ws=15)	43004	99.9860
GCF_000005845.2	94	250	312106	Blastn(ws=15)	312089	99.9946
GCF_000006765.1	94	250	420380	Blastn(ws=15)	420369	99.9974
GCF_000006945.2	94	250	332553	Blastn(ws=15)	332530	99.9931
GCF_000013425.1	94	250	189611	Blastn(ws=15)	189590	99.9889
GCF_000195955.2	94	250	296569	Blastn(ws=15)	296247	99.8914
GCF_000240185.1	94	250	382113	Blastn(ws=15)	382093	99.9948
GCF_001457635.1	94	250	141438	Blastn(ws=15)	141433	99.9965
GCF_008632635.1	94	250	267415	Blastn(ws=15)	267387	99.9895
GCF_018885085.1	94	250	275611	Blastn(ws=15)	275477	99.9514
GCF_022869705.1	94	250	192729	Blastn(ws=15)	192714	99.9922
GCF_000005845.2	94	500	150858	Blastn(ws=15)	150850	99.9947
GCF_000006765.1	94	500	202912	Blastn(ws=15)	202910	99.9990
GCF_000006945.2	94	500	160351	Blastn(ws=15)	160345	99.9963
GCF_000013425.1	94	500	91610	Blastn(ws=15)	91605	99.9945
GCF_000195955.2	94	500	143043	Blastn(ws=15)	143030	99.9909
GCF_000240185.1	94	500	184134	Blastn(ws=15)	184128	99.9967
GCF_001457635.1	94	500	68692	Blastn(ws=15)	68687	99.9927
GCF_008632635.1	94	500	128961	Blastn(ws=15)	128954	99.9946
GCF_018885085.1	94	500	132682	Blastn(ws=15)	132668	99.9894
GCF_022869705.1	94	500	93136	Blastn(ws=15)	93132	99.9957
GCF_000005845.2	94	1000	46415	Blastn(ws=15)	46414	99.9978
GCF_000006765.1	94	1000	62648	Blastn(ws=15)	62646	99.9968
GCF_000006945.2	94	1000	49518	Blastn(ws=15)	49518	100.0000
GCF_000013425.1	94	1000	28214	Blastn(ws=15)	28213	99.9965
GCF_000195955.2	94	1000	44116	Blastn(ws=15)	44116	100.0000
GCF_000240185.1	94	1000	56828	Blastn(ws=15)	56826	99.9965
GCF_001457635.1	94	1000	21109	Blastn(ws=15)	21109	100.0000
GCF_008632635.1	94	1000	39803	Blastn(ws=15)	39803	100.0000
GCF_018885085.1	94	1000	40956	Blastn(ws=15)	40954	99.9951
GCF_022869705.1	94	1000	28670	Blastn(ws=15)	28669	99.9965
GCF_000005845.2	94	2000	69632	Blastn(ws=15)	69630	99.9971
GCF_000006765.1	94	2000	93973	Blastn(ws=15)	93970	99.9968
GCF_000006945.2	94	2000	74286	Blastn(ws=15)	74285	99.9987
GCF_000013425.1	94	2000	42329	Blastn(ws=15)	42329	100.0000
GCF_000195955.2	94	2000	66183	Blastn(ws=15)	66181	99.9970
GCF_000240185.1	94	2000	85303	Blastn(ws=15)	85301	99.9977
GCF_001457635.1	94	2000	31674	Blastn(ws=15)	31673	99.9968
GCF_008632635.1	94	2000	59722	Blastn(ws=15)	59715	99.9883
GCF_018885085.1	94	2000	61453	Blastn(ws=15)	61448	99.9919
GCF_022869705.1	94	2000	43009	Blastn(ws=15)	43008	99.9977
GCF_000005845.2	95	250	314483	Blastn(ws=15)	314472	99.9965
GCF_000006765.1	95	250	423931	Blastn(ws=15)	423911	99.9953
GCF_000006945.2	95	250	336269	Blastn(ws=15)	336250	99.9943
GCF_000013425.1	95	250	190760	Blastn(ws=15)	190750	99.9948
GCF_000195955.2	95	250	298243	Blastn(ws=15)	297937	99.8974
GCF_000240185.1	95	250	385012	Blastn(ws=15)	384995	99.9956
GCF_001457635.1	95	250	143448	Blastn(ws=15)	143442	99.9958
GCF_008632635.1	95	250	269734	Blastn(ws=15)	269713	99.9922
GCF_018885085.1	95	250	277601	Blastn(ws=15)	277487	99.9589
GCF_022869705.1	95	250	194207	Blastn(ws=15)	194195	99.9938
GCF_000005845.2	95	500	152661	Blastn(ws=15)	152658	99.9980
GCF_000006765.1	95	500	205326	Blastn(ws=15)	205322	99.9981
GCF_000006945.2	95	500	162833	Blastn(ws=15)	162825	99.9951
GCF_000013425.1	95	500	92865	Blastn(ws=15)	92863	99.9978
GCF_000195955.2	95	500	144895	Blastn(ws=15)	144884	99.9924
GCF_000240185.1	95	500	186745	Blastn(ws=15)	186737	99.9957
GCF_001457635.1	95	500	69566	Blastn(ws=15)	69563	99.9957
GCF_008632635.1	95	500	130595	Blastn(ws=15)	130586	99.9931
GCF_018885085.1	95	500	134470	Blastn(ws=15)	134460	99.9926
GCF_022869705.1	95	500	94113	Blastn(ws=15)	94106	99.9926
GCF_000005845.2	95	1000	46416	Blastn(ws=15)	46415	99.9978
GCF_000006765.1	95	1000	62644	Blastn(ws=15)	62642	99.9968
GCF_000006945.2	95	1000	49515	Blastn(ws=15)	49514	99.9980
GCF_000013425.1	95	1000	28213	Blastn(ws=15)	28212	99.9965
GCF_000195955.2	95	1000	44117	Blastn(ws=15)	44117	100.0000
GCF_000240185.1	95	1000	56826	Blastn(ws=15)	56822	99.9930
GCF_001457635.1	95	1000	21110	Blastn(ws=15)	21108	99.9905
GCF_008632635.1	95	1000	39804	Blastn(ws=15)	39804	100.0000
GCF_018885085.1	95	1000	40960	Blastn(ws=15)	40958	99.9951
GCF_022869705.1	95	1000	28670	Blastn(ws=15)	28667	99.9895
GCF_000005845.2	95	2000	69634	Blastn(ws=15)	69630	99.9943
GCF_000006765.1	95	2000	93969	Blastn(ws=15)	93968	99.9989
GCF_000006945.2	95	2000	74281	Blastn(ws=15)	74279	99.9973
GCF_000013425.1	95	2000	42327	Blastn(ws=15)	42326	99.9976
GCF_000195955.2	95	2000	66176	Blastn(ws=15)	66175	99.9985
GCF_000240185.1	95	2000	85295	Blastn(ws=15)	85294	99.9988
GCF_001457635.1	95	2000	31673	Blastn(ws=15)	31672	99.9968
GCF_008632635.1	95	2000	59717	Blastn(ws=15)	59713	99.9933
GCF_018885085.1	95	2000	61449	Blastn(ws=15)	61448	99.9984
GCF_022869705.1	95	2000	43012	Blastn(ws=15)	43010	99.9954
GCF_000005845.2	96	250	318781	Blastn(ws=15)	318774	99.9978
GCF_000006765.1	96	250	431809	Blastn(ws=15)	431797	99.9972
GCF_000006945.2	96	250	339516	Blastn(ws=15)	339491	99.9926
GCF_000013425.1	96	250	194196	Blastn(ws=15)	194179	99.9912
GCF_000195955.2	96	250	303386	Blastn(ws=15)	303040	99.8860
GCF_000240185.1	96	250	390785	Blastn(ws=15)	390778	99.9982
GCF_001457635.1	96	250	145485	Blastn(ws=15)	145478	99.9952
GCF_008632635.1	96	250	273868	Blastn(ws=15)	273845	99.9916
GCF_018885085.1	96	250	281035	Blastn(ws=15)	280910	99.9555
GCF_022869705.1	96	250	196959	Blastn(ws=15)	196949	99.9949
GCF_000005845.2	96	500	153681	Blastn(ws=15)	153679	99.9987
GCF_000006765.1	96	500	208051	Blastn(ws=15)	208047	99.9981
GCF_000006945.2	96	500	163916	Blastn(ws=15)	163912	99.9976
GCF_000013425.1	96	500	93415	Blastn(ws=15)	93413	99.9979
GCF_000195955.2	96	500	146344	Blastn(ws=15)	146329	99.9898
GCF_000240185.1	96	500	188559	Blastn(ws=15)	188553	99.9968
GCF_001457635.1	96	500	70086	Blastn(ws=15)	70085	99.9986
GCF_008632635.1	96	500	132149	Blastn(ws=15)	132144	99.9962
GCF_018885085.1	96	500	135964	Blastn(ws=15)	135959	99.9963
GCF_022869705.1	96	500	95123	Blastn(ws=15)	95118	99.9947
GCF_000005845.2	96	1000	46417	Blastn(ws=15)	46416	99.9978
GCF_000006765.1	96	1000	62645	Blastn(ws=15)	62645	100.0000
GCF_000006945.2	96	1000	49517	Blastn(ws=15)	49517	100.0000
GCF_000013425.1	96	1000	28212	Blastn(ws=15)	28212	100.0000
GCF_000195955.2	96	1000	44115	Blastn(ws=15)	44115	100.0000
GCF_000240185.1	96	1000	56825	Blastn(ws=15)	56825	100.0000
GCF_001457635.1	96	1000	21109	Blastn(ws=15)	21107	99.9905
GCF_008632635.1	96	1000	39804	Blastn(ws=15)	39803	99.9975
GCF_018885085.1	96	1000	40958	Blastn(ws=15)	40958	100.0000
GCF_022869705.1	96	1000	28669	Blastn(ws=15)	28668	99.9965
GCF_000005845.2	96	2000	69631	Blastn(ws=15)	69629	99.9971
GCF_000006765.1	96	2000	93974	Blastn(ws=15)	93973	99.9989
GCF_000006945.2	96	2000	74285	Blastn(ws=15)	74283	99.9973
GCF_000013425.1	96	2000	42329	Blastn(ws=15)	42329	100.0000
GCF_000195955.2	96	2000	66180	Blastn(ws=15)	66180	100.0000
GCF_000240185.1	96	2000	85293	Blastn(ws=15)	85292	99.9988
GCF_001457635.1	96	2000	31672	Blastn(ws=15)	31672	100.0000
GCF_008632635.1	96	2000	59717	Blastn(ws=15)	59714	99.9950
GCF_018885085.1	96	2000	61456	Blastn(ws=15)	61455	99.9984
GCF_022869705.1	96	2000	43012	Blastn(ws=15)	43011	99.9977
GCF_000005845.2	97	250	325398	Blastn(ws=15)	325390	99.9975
GCF_000006765.1	97	250	439288	Blastn(ws=15)	439284	99.9991
GCF_000006945.2	97	250	347486	Blastn(ws=15)	347472	99.9960
GCF_000013425.1	97	250	198069	Blastn(ws=15)	198065	99.9980
GCF_000195955.2	97	250	309518	Blastn(ws=15)	309112	99.8688
GCF_000240185.1	97	250	398676	Blastn(ws=15)	398665	99.9972
GCF_001457635.1	97	250	148086	Blastn(ws=15)	148086	100.0000
GCF_008632635.1	97	250	279678	Blastn(ws=15)	279660	99.9936
GCF_018885085.1	97	250	287252	Blastn(ws=15)	287149	99.9641
GCF_022869705.1	97	250	201614	Blastn(ws=15)	201607	99.9965
GCF_000005845.2	97	500	156218	Blastn(ws=15)	156218	100.0000
GCF_000006765.1	97	500	210083	Blastn(ws=15)	210082	99.9995
GCF_000006945.2	97	500	166384	Blastn(ws=15)	166384	100.0000
GCF_000013425.1	97	500	95437	Blastn(ws=15)	95436	99.9990
GCF_000195955.2	97	500	148368	Blastn(ws=15)	148345	99.9845
GCF_000240185.1	97	500	191375	Blastn(ws=15)	191373	99.9990
GCF_001457635.1	97	500	70810	Blastn(ws=15)	70810	100.0000
GCF_008632635.1	97	500	133847	Blastn(ws=15)	133846	99.9993
GCF_018885085.1	97	500	137836	Blastn(ws=15)	137830	99.9956
GCF_022869705.1	97	500	96329	Blastn(ws=15)	96325	99.9958
GCF_000005845.2	97	1000	46419	Blastn(ws=15)	46418	99.9978
GCF_000006765.1	97	1000	62646	Blastn(ws=15)	62646	100.0000
GCF_000006945.2	97	1000	49514	Blastn(ws=15)	49514	100.0000
GCF_000013425.1	97	1000	28215	Blastn(ws=15)	28215	100.0000
GCF_000195955.2	97	1000	44116	Blastn(ws=15)	44115	99.9977
GCF_000240185.1	97	1000	56819	Blastn(ws=15)	56818	99.9982
GCF_001457635.1	97	1000	21111	Blastn(ws=15)	21109	99.9905
GCF_008632635.1	97	1000	39799	Blastn(ws=15)	39799	100.0000
GCF_018885085.1	97	1000	40960	Blastn(ws=15)	40960	100.0000
GCF_022869705.1	97	1000	28670	Blastn(ws=15)	28670	100.0000
GCF_000005845.2	97	2000	69634	Blastn(ws=15)	69634	100.0000
GCF_000006765.1	97	2000	93976	Blastn(ws=15)	93976	100.0000
GCF_000006945.2	97	2000	74284	Blastn(ws=15)	74283	99.9987
GCF_000013425.1	97	2000	42331	Blastn(ws=15)	42331	100.0000
GCF_000195955.2	97	2000	66182	Blastn(ws=15)	66182	100.0000
GCF_000240185.1	97	2000	85298	Blastn(ws=15)	85297	99.9988
GCF_001457635.1	97	2000	31673	Blastn(ws=15)	31673	100.0000
GCF_008632635.1	97	2000	59722	Blastn(ws=15)	59722	100.0000
GCF_018885085.1	97	2000	61450	Blastn(ws=15)	61448	99.9967
GCF_022869705.1	97	2000	43009	Blastn(ws=15)	43008	99.9977
GCF_000005845.2	98	250	332184	Blastn(ws=15)	332182	99.9994
GCF_000006765.1	98	250	449032	Blastn(ws=15)	449029	99.9993
GCF_000006945.2	98	250	354301	Blastn(ws=15)	354291	99.9972
GCF_000013425.1	98	250	202102	Blastn(ws=15)	202100	99.9990
GCF_000195955.2	98	250	316502	Blastn(ws=15)	316039	99.8537
GCF_000240185.1	98	250	406858	Blastn(ws=15)	406853	99.9988
GCF_001457635.1	98	250	151202	Blastn(ws=15)	151201	99.9993
GCF_008632635.1	98	250	284828	Blastn(ws=15)	284818	99.9965
GCF_018885085.1	98	250	293245	Blastn(ws=15)	293151	99.9679
GCF_022869705.1	98	250	205424	Blastn(ws=15)	205423	99.9995
GCF_000005845.2	98	500	159004	Blastn(ws=15)	159003	99.9994
GCF_000006765.1	98	500	214840	Blastn(ws=15)	214839	99.9995
GCF_000006945.2	98	500	169895	Blastn(ws=15)	169891	99.9976
GCF_000013425.1	98	500	96789	Blastn(ws=15)	96786	99.9969
GCF_000195955.2	98	500	151536	Blastn(ws=15)	151505	99.9795
GCF_000240185.1	98	500	195115	Blastn(ws=15)	195114	99.9995
GCF_001457635.1	98	500	72477	Blastn(ws=15)	72477	100.0000
GCF_008632635.1	98	500	136253	Blastn(ws=15)	136253	100.0000
GCF_018885085.1	98	500	140038	Blastn(ws=15)	140036	99.9986
GCF_022869705.1	98	500	98490	Blastn(ws=15)	98488	99.9980
GCF_000005845.2	98	1000	46417	Blastn(ws=15)	46417	100.0000
GCF_000006765.1	98	1000	62643	Blastn(ws=15)	62643	100.0000
GCF_000006945.2	98	1000	49515	Blastn(ws=15)	49515	100.0000
GCF_000013425.1	98	1000	28213	Blastn(ws=15)	28213	100.0000
GCF_000195955.2	98	1000	44116	Blastn(ws=15)	44115	99.9977
GCF_000240185.1	98	1000	56827	Blastn(ws=15)	56826	99.9982
GCF_001457635.1	98	1000	21110	Blastn(ws=15)	21110	100.0000
GCF_008632635.1	98	1000	39802	Blastn(ws=15)	39802	100.0000
GCF_018885085.1	98	1000	40961	Blastn(ws=15)	40961	100.0000
GCF_022869705.1	98	1000	28669	Blastn(ws=15)	28669	100.0000
GCF_000005845.2	98	2000	69634	Blastn(ws=15)	69634	100.0000
GCF_000006765.1	98	2000	93977	Blastn(ws=15)	93976	99.9989
GCF_000006945.2	98	2000	74288	Blastn(ws=15)	74285	99.9960
GCF_000013425.1	98	2000	42336	Blastn(ws=15)	42336	100.0000
GCF_000195955.2	98	2000	66181	Blastn(ws=15)	66181	100.0000
GCF_000240185.1	98	2000	85285	Blastn(ws=15)	85285	100.0000
GCF_001457635.1	98	2000	31672	Blastn(ws=15)	31672	100.0000
GCF_008632635.1	98	2000	59719	Blastn(ws=15)	59719	100.0000
GCF_018885085.1	98	2000	61457	Blastn(ws=15)	61457	100.0000
GCF_022869705.1	98	2000	43011	Blastn(ws=15)	43011	100.0000
GCF_000005845.2	99	250	350234	Blastn(ws=15)	350233	99.9997
GCF_000006765.1	99	250	474048	Blastn(ws=15)	474046	99.9996
GCF_000006945.2	99	250	374153	Blastn(ws=15)	374129	99.9936
GCF_000013425.1	99	250	213141	Blastn(ws=15)	213137	99.9981
